"","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","USDATL","Obligation.2014"
"7699",2014-09-30,2.25479452054795,"Weapons and Ammunition","Army","KENDALL",0.0399494165649
"7700",2014-09-30,2.25479452054795,"Weapons and Ammunition","Navy","KENDALL",0.0287017213046
"7701",2014-09-30,2.25479452054795,"Weapons and Ammunition","Air Force","KENDALL",0.0144623049837
"7702",2014-09-30,2.25479452054795,"Weapons and Ammunition","DLA","KENDALL",0.0085030178761
"7703",2014-09-30,2.25479452054795,"Weapons and Ammunition","Additional
DoD
Components","KENDALL",-6.3506e-05
"7704",2014-09-30,2.33972602739726,"Aircraft and Drones","Army","KENDALL",0.2034580229131
"7705",2014-09-30,2.33972602739726,"Aircraft and Drones","Navy","KENDALL",2.4437649524828
"7706",2014-09-30,2.33972602739726,"Aircraft and Drones","Air Force","KENDALL",0.808920918819
"7707",2014-09-30,2.33972602739726,"Aircraft and Drones","DLA","KENDALL",0.2575115465963
"7708",2014-09-30,2.33972602739726,"Aircraft and Drones","Additional
DoD
Components","KENDALL",0.0777114504909
"7709",2014-09-30,2.33972602739726,"Electronics and Communications","Army","KENDALL",0.4624222039654
"7710",2014-09-30,2.33972602739726,"Electronics and Communications","Navy","KENDALL",0.72074674916
"7711",2014-09-30,2.33972602739726,"Electronics and Communications","Air Force","KENDALL",0.3530997558917
"7712",2014-09-30,2.33972602739726,"Electronics and Communications","DLA","KENDALL",0.0885712969231
"7713",2014-09-30,2.33972602739726,"Electronics and Communications","MDA","KENDALL",0.00358066311
"7714",2014-09-30,2.33972602739726,"Electronics and Communications","Military
Health","KENDALL",0.00011981804
"7715",2014-09-30,2.33972602739726,"Electronics and Communications","Additional
DoD
Components","KENDALL",0.3485392445
"7716",2014-09-30,2.33972602739726,"Facilities and Construction","Army","KENDALL",1.0431867179906
"7717",2014-09-30,2.33972602739726,"Facilities and Construction","Navy","KENDALL",0.3670580594197
"7718",2014-09-30,2.33972602739726,"Facilities and Construction","Air Force","KENDALL",0.1716744388888
"7719",2014-09-30,2.33972602739726,"Facilities and Construction","DLA","KENDALL",0.100187612357
"7720",2014-09-30,2.33972602739726,"Facilities and Construction","MDA","KENDALL",9e-06
"7721",2014-09-30,2.33972602739726,"Facilities and Construction","Military
Health","KENDALL",5.1523e-05
"7722",2014-09-30,2.33972602739726,"Facilities and Construction","Additional
DoD
Components","KENDALL",0.005733367203
"7723",2014-09-30,2.33972602739726,"Land Vehicles","Army","KENDALL",0.1362856200425
"7724",2014-09-30,2.33972602739726,"Land Vehicles","Navy","KENDALL",0.0039923058077
"7725",2014-09-30,2.33972602739726,"Land Vehicles","Air Force","KENDALL",0.0023281193897
"7726",2014-09-30,2.33972602739726,"Land Vehicles","DLA","KENDALL",0.0695192951562
"7727",2014-09-30,2.33972602739726,"Land Vehicles","Additional
DoD
Components","KENDALL",1.69467697e-05
"7728",2014-09-30,2.33972602739726,"Missile and Space Systems","Army","KENDALL",0.1794259621037
"7729",2014-09-30,2.33972602739726,"Missile and Space Systems","Navy","KENDALL",0.2645927419704
"7730",2014-09-30,2.33972602739726,"Missile and Space Systems","Air Force","KENDALL",0.0777905300494
"7731",2014-09-30,2.33972602739726,"Missile and Space Systems","DLA","KENDALL",0.0006459404801
"7732",2014-09-30,2.33972602739726,"Missile and Space Systems","MDA","KENDALL",0.0978609208711
"7733",2014-09-30,2.33972602739726,"Missile and Space Systems","Additional
DoD
Components","KENDALL",-1.93045702e-05
"7734",2014-09-30,2.33972602739726,"Other Products","Army","KENDALL",0.104267599814
"7735",2014-09-30,2.33972602739726,"Other Products","Navy","KENDALL",0.0281057475402
"7736",2014-09-30,2.33972602739726,"Other Products","Air Force","KENDALL",0.0085552077004
"7737",2014-09-30,2.33972602739726,"Other Products","DLA","KENDALL",1.2317111244401
"7738",2014-09-30,2.33972602739726,"Other Products","Additional
DoD
Components","KENDALL",0.0108356454513
"7739",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","Army","KENDALL",0.620306956797
"7740",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","Navy","KENDALL",0.4259146641954
"7741",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","Air Force","KENDALL",0.3074416927636
"7742",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","DLA","KENDALL",0.0149257597378
"7743",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","MDA","KENDALL",0.1660578500643
"7744",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","Military
Health","KENDALL",0.0264632092306
"7745",2014-09-30,2.33972602739726,"Other R&D and Knowledge Based","Additional
DoD
Components","KENDALL",0.2101091701613
"7746",2014-09-30,2.33972602739726,"Other Services","Army","KENDALL",0.2099210098483
"7747",2014-09-30,2.33972602739726,"Other Services","Navy","KENDALL",0.1620326866519
"7748",2014-09-30,2.33972602739726,"Other Services","Air Force","KENDALL",0.1653096903176
"7749",2014-09-30,2.33972602739726,"Other Services","DLA","KENDALL",0.0089938240959
"7750",2014-09-30,2.33972602739726,"Other Services","MDA","KENDALL",0.000464805875
"7751",2014-09-30,2.33972602739726,"Other Services","Military
Health","KENDALL",0.9464295373613
"7752",2014-09-30,2.33972602739726,"Other Services","Additional
DoD
Components","KENDALL",0.2071443155508
"7753",2014-09-30,2.33972602739726,"Ships & Submarines","Army","KENDALL",0.0050720274536
"7754",2014-09-30,2.33972602739726,"Ships & Submarines","Navy","KENDALL",0.7473348142273
"7755",2014-09-30,2.33972602739726,"Ships & Submarines","Air Force","KENDALL",3.60621e-05
"7756",2014-09-30,2.33972602739726,"Ships & Submarines","DLA","KENDALL",0.0865889790701
"7757",2014-09-30,2.33972602739726,"Ships & Submarines","Additional
DoD
Components","KENDALL",0.0179873467347
"7758",2014-09-30,2.33972602739726,"Weapons and Ammunition","Army","KENDALL",0.1381769574031
"7759",2014-09-30,2.33972602739726,"Weapons and Ammunition","Navy","KENDALL",0.0523668023581
"7760",2014-09-30,2.33972602739726,"Weapons and Ammunition","Air Force","KENDALL",0.0325888104741
"7761",2014-09-30,2.33972602739726,"Weapons and Ammunition","DLA","KENDALL",0.0161158436073
"7762",2014-09-30,2.33972602739726,"Weapons and Ammunition","Additional
DoD
Components","KENDALL",0.0045213449145
"7763",2014-09-30,2.41643835616438,"Aircraft and Drones","Army","KENDALL",0.924846809125
"7764",2014-09-30,2.41643835616438,"Aircraft and Drones","Navy","KENDALL",1.4774698787171
"7765",2014-09-30,2.41643835616438,"Aircraft and Drones","Air Force","KENDALL",1.4878543623208
"7766",2014-09-30,2.41643835616438,"Aircraft and Drones","DLA","KENDALL",0.2723458535153
"7767",2014-09-30,2.41643835616438,"Aircraft and Drones","Additional
DoD
Components","KENDALL",0.1324237402373
"7768",2014-09-30,2.41643835616438,"Electronics and Communications","Army","KENDALL",1.012258365973
"7769",2014-09-30,2.41643835616438,"Electronics and Communications","Navy","KENDALL",0.8403522837084
"7770",2014-09-30,2.41643835616438,"Electronics and Communications","Air Force","KENDALL",0.6389847794852
"7771",2014-09-30,2.41643835616438,"Electronics and Communications","DLA","KENDALL",0.1093363572928
"7772",2014-09-30,2.41643835616438,"Electronics and Communications","MDA","KENDALL",0.00967432222
"7773",2014-09-30,2.41643835616438,"Electronics and Communications","Military
Health","KENDALL",0.00233737141
"7774",2014-09-30,2.41643835616438,"Electronics and Communications","Additional
DoD
Components","KENDALL",0.5505754948394
"7775",2014-09-30,2.41643835616438,"Facilities and Construction","Army","KENDALL",1.1507864569324
"7776",2014-09-30,2.41643835616438,"Facilities and Construction","Navy","KENDALL",0.4781267674847
"7777",2014-09-30,2.41643835616438,"Facilities and Construction","Air Force","KENDALL",0.2134439755347
"7778",2014-09-30,2.41643835616438,"Facilities and Construction","DLA","KENDALL",0.1177261273756
"7779",2014-09-30,2.41643835616438,"Facilities and Construction","MDA","KENDALL",0.00277828746
"7780",2014-09-30,2.41643835616438,"Facilities and Construction","Military
Health","KENDALL",1.03414404e-05
"7781",2014-09-30,2.41643835616438,"Facilities and Construction","Additional
DoD
Components","KENDALL",0.008956647548
"7782",2014-09-30,2.41643835616438,"Land Vehicles","Army","KENDALL",0.2140193825567
"7783",2014-09-30,2.41643835616438,"Land Vehicles","Navy","KENDALL",0.0985434380313
"7784",2014-09-30,2.41643835616438,"Land Vehicles","Air Force","KENDALL",0.0235686286704
"7785",2014-09-30,2.41643835616438,"Land Vehicles","DLA","KENDALL",0.0786597979786
"7786",2014-09-30,2.41643835616438,"Land Vehicles","MDA","KENDALL",2.256e-05
"7787",2014-09-30,2.41643835616438,"Land Vehicles","Additional
DoD
Components","KENDALL",3.8794707e-05
"7788",2014-09-30,2.41643835616438,"Missile and Space Systems","Army","KENDALL",0.4678977280531
"7789",2014-09-30,2.41643835616438,"Missile and Space Systems","Navy","KENDALL",0.4945333224015
"7790",2014-09-30,2.41643835616438,"Missile and Space Systems","Air Force","KENDALL",0.196606534571
"7791",2014-09-30,2.41643835616438,"Missile and Space Systems","DLA","KENDALL",0.0015159662364
"7792",2014-09-30,2.41643835616438,"Missile and Space Systems","MDA","KENDALL",0.6805271086565
"7793",2014-09-30,2.41643835616438,"Missile and Space Systems","Additional
DoD
Components","KENDALL",-8.45450313e-05
"7794",2014-09-30,2.41643835616438,"Other Products","Army","KENDALL",0.1852147285443
"7795",2014-09-30,2.41643835616438,"Other Products","Navy","KENDALL",0.0672873444559
"7796",2014-09-30,2.41643835616438,"Other Products","Air Force","KENDALL",0.011350794836
"7797",2014-09-30,2.41643835616438,"Other Products","DLA","KENDALL",1.7553061157267
"7798",2014-09-30,2.41643835616438,"Other Products","Additional
DoD
Components","KENDALL",0.0006898935916
"7799",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","Army","KENDALL",0.9958159800058
"7800",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","Navy","KENDALL",0.6720436625552
"7801",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","Air Force","KENDALL",0.4610142936455
"7802",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","DLA","KENDALL",0.0369439296004
"7803",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","MDA","KENDALL",0.1681439003713
"7804",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","Military
Health","KENDALL",0.0169919560883
"7805",2014-09-30,2.41643835616438,"Other R&D and Knowledge Based","Additional
DoD
Components","KENDALL",0.4137387315627
"7806",2014-09-30,2.41643835616438,"Other Services","Army","KENDALL",0.3690338246769
"7807",2014-09-30,2.41643835616438,"Other Services","Navy","KENDALL",0.1740025838727
"7808",2014-09-30,2.41643835616438,"Other Services","Air Force","KENDALL",0.3988308605789
"7809",2014-09-30,2.41643835616438,"Other Services","DLA","KENDALL",0.0020125309904
"7810",2014-09-30,2.41643835616438,"Other Services","MDA","KENDALL",0.001687205375
"7811",2014-09-30,2.41643835616438,"Other Services","Military
Health","KENDALL",0.9400825499384
"7812",2014-09-30,2.41643835616438,"Other Services","Additional
DoD
Components","KENDALL",0.2901259383023
"7813",2014-09-30,2.41643835616438,"Ships & Submarines","Army","KENDALL",0.0117222547765
"7814",2014-09-30,2.41643835616438,"Ships & Submarines","Navy","KENDALL",2.0970079574015
"7815",2014-09-30,2.41643835616438,"Ships & Submarines","Air Force","KENDALL",3.0714e-05
"7816",2014-09-30,2.41643835616438,"Ships & Submarines","DLA","KENDALL",0.1106089679031
"7817",2014-09-30,2.41643835616438,"Ships & Submarines","Additional
DoD
Components","KENDALL",0.0008863872881
"7818",2014-09-30,2.41643835616438,"Unlabeled","Army","KENDALL",7.25e-08
"7819",2014-09-30,2.41643835616438,"Weapons and Ammunition","Army","KENDALL",0.475915575686
"7820",2014-09-30,2.41643835616438,"Weapons and Ammunition","Navy","KENDALL",0.0577402396417
"7821",2014-09-30,2.41643835616438,"Weapons and Ammunition","Air Force","KENDALL",0.0781992841117
"7822",2014-09-30,2.41643835616438,"Weapons and Ammunition","DLA","KENDALL",0.0074136292384
"7823",2014-09-30,2.41643835616438,"Weapons and Ammunition","Additional
DoD
Components","KENDALL",0.0001136375234
"7824",2014-09-30,2.5013698630137,"Aircraft and Drones","Army","KENDALL",0.4049069684553
"7825",2014-09-30,2.5013698630137,"Aircraft and Drones","Navy","KENDALL",0.3375046883912
"7826",2014-09-30,2.5013698630137,"Aircraft and Drones","Air Force","KENDALL",1.5554486599045
"7827",2014-09-30,2.5013698630137,"Aircraft and Drones","DLA","KENDALL",0.3235554444861
"7828",2014-09-30,2.5013698630137,"Aircraft and Drones","Additional
DoD
Components","KENDALL",0.1155467285956
"7829",2014-09-30,2.5013698630137,"Electronics and Communications","Army","KENDALL",0.5958460780189
"7830",2014-09-30,2.5013698630137,"Electronics and Communications","Navy","KENDALL",0.6889365775951
"7831",2014-09-30,2.5013698630137,"Electronics and Communications","Air Force","KENDALL",0.85123166855
"7832",2014-09-30,2.5013698630137,"Electronics and Communications","DLA","KENDALL",0.1869158801882
"7833",2014-09-30,2.5013698630137,"Electronics and Communications","MDA","KENDALL",0.00037105583
"7834",2014-09-30,2.5013698630137,"Electronics and Communications","Military
Health","KENDALL",0.00144924019
"7835",2014-09-30,2.5013698630137,"Electronics and Communications","Additional
DoD
Components","KENDALL",0.4610613739513
"7836",2014-09-30,2.5013698630137,"Facilities and Construction","Army","KENDALL",1.1601029627047
"7837",2014-09-30,2.5013698630137,"Facilities and Construction","Navy","KENDALL",0.3921529982536
"7838",2014-09-30,2.5013698630137,"Facilities and Construction","Air Force","KENDALL",0.1906020635669
"7839",2014-09-30,2.5013698630137,"Facilities and Construction","DLA","KENDALL",0.1567261181723
"7840",2014-09-30,2.5013698630137,"Facilities and Construction","MDA","KENDALL",5.5228e-05
"7841",2014-09-30,2.5013698630137,"Facilities and Construction","Military
Health","KENDALL",0
"7842",2014-09-30,2.5013698630137,"Facilities and Construction","Additional
DoD
Components","KENDALL",0.0278364584823
"7843",2014-09-30,2.5013698630137,"Land Vehicles","Army","KENDALL",0.1810896662656
"7844",2014-09-30,2.5013698630137,"Land Vehicles","Navy","KENDALL",0.0206530966466
"7845",2014-09-30,2.5013698630137,"Land Vehicles","Air Force","KENDALL",0.0024567265865
"7846",2014-09-30,2.5013698630137,"Land Vehicles","DLA","KENDALL",0.1057093926819
"7847",2014-09-30,2.5013698630137,"Land Vehicles","Additional
DoD
Components","KENDALL",0.0037628486317
"7848",2014-09-30,2.5013698630137,"Missile and Space Systems","Army","KENDALL",0.116241715328
"7849",2014-09-30,2.5013698630137,"Missile and Space Systems","Navy","KENDALL",0.9674351034245
"7850",2014-09-30,2.5013698630137,"Missile and Space Systems","Air Force","KENDALL",0.4369722288952
"7851",2014-09-30,2.5013698630137,"Missile and Space Systems","DLA","KENDALL",0.0036723343084
"7852",2014-09-30,2.5013698630137,"Missile and Space Systems","MDA","KENDALL",0.1154221048144
"7853",2014-09-30,2.5013698630137,"Missile and Space Systems","Additional
DoD
Components","KENDALL",0
"7854",2014-09-30,2.5013698630137,"Other Products","Army","KENDALL",0.1743389561039
"7855",2014-09-30,2.5013698630137,"Other Products","Navy","KENDALL",0.051606003028
"7856",2014-09-30,2.5013698630137,"Other Products","Air Force","KENDALL",0.0108773242087
"7857",2014-09-30,2.5013698630137,"Other Products","DLA","KENDALL",1.6814084230173
"7858",2014-09-30,2.5013698630137,"Other Products","Additional
DoD
Components","KENDALL",0.0008340949171
"7859",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","Army","KENDALL",0.7924346587895
"7860",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","Navy","KENDALL",0.6939984059677
"7861",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","Air Force","KENDALL",0.6032582868452
"7862",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","DLA","KENDALL",0.0170991341356
"7863",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","MDA","KENDALL",0.151206466165
"7864",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","Military
Health","KENDALL",0.0607290398125
"7865",2014-09-30,2.5013698630137,"Other R&D and Knowledge Based","Additional
DoD
Components","KENDALL",0.3601251349514
"7866",2014-09-30,2.5013698630137,"Other Services","Army","KENDALL",0.4009531807506
"7867",2014-09-30,2.5013698630137,"Other Services","Navy","KENDALL",0.1443437833213
"7868",2014-09-30,2.5013698630137,"Other Services","Air Force","KENDALL",0.2359763000092
"7869",2014-09-30,2.5013698630137,"Other Services","DLA","KENDALL",0.0116443585768
"7870",2014-09-30,2.5013698630137,"Other Services","Military
Health","KENDALL",0.0402370581929
"7871",2014-09-30,2.5013698630137,"Other Services","Additional
DoD
Components","KENDALL",0.2152709972774
"7872",2014-09-30,2.5013698630137,"Ships & Submarines","Army","KENDALL",0.0109564764683
"7873",2014-09-30,2.5013698630137,"Ships & Submarines","Navy","KENDALL",5.050570752035
