"","SignedMonth","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1076",2014-04-01,"Cost+","Navy","KENDALL",6.1294679200948,3.1219821553092
"1077",2014-05-01,"Cost+","Navy","KENDALL",1.5859853069872,3.18291469561367
"1078",2014-06-01,"Cost+","Navy","KENDALL",1.3072265830195,3.0075599367005
"1079",2014-07-01,"Cost+","Navy","KENDALL",1.2818332457664,1.39168171192437
"1080",2014-08-01,"Cost+","Navy","KENDALL",1.4602442577045,1.34976802883013
"1081",2014-09-01,"Cost+","Navy","KENDALL",2.9459131701684,1.8959968912131
"1082",2007-07-01,"Cost+","Air Force","YOUNG",0.0912353301156134,NA
"1083",2007-08-01,"Cost+","Air Force","YOUNG",0.320288284891683,NA
"1084",2007-09-01,"Cost+","Air Force","YOUNG",1.07280106603435,0.494774893680548
"1085",2007-10-01,"Cost+","Air Force","YOUNG",0.479607937321041,0.62423242941569
"1086",2007-11-01,"Cost+","Air Force","YOUNG",0.332295604989154,0.628234869448181
"1087",2007-12-01,"Cost+","Air Force","YOUNG",0.739927925184382,0.517277155831526
"1088",2008-01-01,"Cost+","Air Force","YOUNG",0.619450655835141,0.563891395336226
"1089",2008-02-01,"Cost+","Air Force","YOUNG",1.70891793560738,1.0227655055423
"1090",2008-03-01,"Cost+","Air Force","YOUNG",0.935407206008677,1.08792526581706
"1091",2008-04-01,"Cost+","Air Force","YOUNG",0.84259250478308,1.16230588213304
"1092",2008-05-01,"Cost+","Air Force","YOUNG",0.611011162939262,0.79633695791034
"1093",2008-06-01,"Cost+","Air Force","YOUNG",0.485548859642082,0.646384175788142
"1094",2008-07-01,"Cost+","Air Force","YOUNG",0.559932816409978,0.552164279663774
"1095",2008-08-01,"Cost+","Air Force","YOUNG",0.793446192093275,0.612975956048445
"1096",2008-09-01,"Cost+","Air Force","YOUNG",1.75394450334056,1.03577450394794
"1097",2008-10-01,"Cost+","Air Force","YOUNG",1.2151881666378,1.25419295402388
"1098",2008-11-01,"Cost+","Air Force","YOUNG",0.682082465620264,1.21707171186621
"1099",2008-12-01,"Cost+","Air Force","YOUNG",1.97488956024031,1.29072006416613
"1100",2009-01-01,"Cost+","Air Force","YOUNG",0.951511475243559,1.20282783370138
"1101",2009-02-01,"Cost+","Air Force","YOUNG",1.38499884333189,1.43713329293859
"1102",2009-03-01,"Cost+","Air Force","YOUNG",1.09083724618965,1.14244918825503
"1103",2009-04-01,"Cost+","Air Force","YOUNG",0.839954920891968,1.10526367013784
"1104",2009-05-01,"Cost+","Air Force","YOUNG",1.59400342794977,1.17493186501046
"1105",2009-06-01,"Cost+","Air Force","YOUNG",0.577068709482572,1.0036756861081
"1106",2009-07-01,"Cost+","Air Force","YOUNG",0.501570188936999,0.890880775456448
"1107",2009-08-01,"Cost+","Air Force","YOUNG",0.407823844923144,0.495487581114238
"1108",2009-09-01,"Cost+","Air Force","YOUNG",0.864630302717038,0.591341445525727
"1109",2009-10-01,"Cost+","Air Force","YOUNG",0.504694046747967,0.592382731462716
"1110",2009-11-01,"Cost+","Air Force","YOUNG",0.410874575748823,0.593399641737943
"1111",2009-12-01,"Cost+","Air Force","YOUNG",0.776409893763372,0.563992838753387
"1112",2010-01-01,"Cost+","Air Force","YOUNG",0.734118970314506,0.640467813275567
"1113",2010-02-01,"Cost+","Air Force","YOUNG",0.68577912698973,0.732102663689203
"1114",2010-03-01,"Cost+","Air Force","YOUNG",0.543455384863072,0.654451160722436
"1115",2010-04-01,"Cost+","Air Force","YOUNG",0.480401803583654,0.569878771812152
"1116",2010-05-01,"Cost+","Air Force","YOUNG",0.247274429065041,0.423710539170589
"1117",2010-06-01,"Cost+","Air Force","YOUNG",0.815210798042362,0.514295676897019
"1118",2010-07-01,"Cost+","Air Force","YOUNG",0.233022062804878,0.431835763304094
"1119",2010-08-01,"Cost+","Air Force","YOUNG",0.525550759852375,0.524594540233205
"1120",2010-09-01,"Cost+","Air Force","YOUNG",0.732400751829268,0.496991191495507
"1121",2010-10-01,"Cost+","Air Force","YOUNG",0.428817169702056,0.5622562271279
"1122",2010-11-01,"Cost+","Air Force","YOUNG",0.367716797230382,0.509644906253902
"1123",2010-12-01,"Cost+","Air Force","YOUNG",0.454491328178766,0.417008431703735
"1124",2011-01-01,"Cost+","Air Force","YOUNG",0.481436383382291,0.434548169597146
"1125",2011-02-01,"Cost+","Air Force","YOUNG",0.676016992110785,0.537314901223947
"1126",2011-03-01,"Cost+","Air Force","YOUNG",0.343514373762065,0.500322583085047
"1127",2011-04-01,"Cost+","Air Force","YOUNG",0.346856074538397,0.455462480137082
"1128",2011-05-01,"Cost+","Air Force","YOUNG",0.336897119051616,0.342422522450692
"1129",2011-06-01,"Cost+","Air Force","YOUNG",0.890874426793957,0.524875873461323
"1130",2011-07-01,"Cost+","Air Force","YOUNG",0.095753926888376,0.441175157577983
"1131",2011-08-01,"Cost+","Air Force","YOUNG",0.210392438785145,0.399006930822493
"1132",2011-09-01,"Cost+","Air Force","YOUNG",0.332183596307176,0.212776653993566
"1133",2011-10-01,"Cost+","Air Force","YOUNG",0.307448746411286,0.283341593834536
"1134",2011-11-01,"Cost+","Air Force","YOUNG",0.25888440948409,0.299505584067517
"1135",2011-12-01,"Cost+","Air Force","YOUNG",0.325822912429204,0.297385356108193
"1136",2012-01-01,"Cost+","Air Force","YOUNG",0.447470875615282,0.344059399176192
"1137",2012-02-01,"Cost+","Air Force","YOUNG",0.557419915405211,0.443571234483232
"1138",2012-03-01,"Cost+","Air Force","YOUNG",0.538298251024611,0.514396347348368
"1139",2012-04-01,"Cost+","Air Force","YOUNG",0.247385131490063,0.447701099306628
"1140",2012-05-01,"Cost+","Air Force","YOUNG",0.223764672000824,0.336482684838499
"1141",2012-06-01,"Cost+","Air Force","YOUNG",0.196590564926372,0.222580122805753
"1142",2012-07-01,"Cost+","Air Force","YOUNG",0.187880552105859,0.202745263011018
"1143",2012-08-01,"Cost+","Air Force","YOUNG",0.433432732931727,0.272634616654653
"1144",2012-09-01,"Cost+","Air Force","YOUNG",0.239448840768201,0.286920708601929
"1145",2012-10-01,"Cost+","Air Force","YOUNG",0.136128115190413,0.26966989629678
"1146",2012-11-01,"Cost+","Air Force","YOUNG",0.402857702262516,0.259478219407044
"1147",2012-12-01,"Cost+","Air Force","YOUNG",0.847612316188078,0.462199377880336
"1148",2013-01-01,"Cost+","Air Force","YOUNG",0.125311448483701,0.458593822311432
"1149",2013-02-01,"Cost+","Air Force","YOUNG",0.227879100063776,0.400267621578518
"1150",2013-03-01,"Cost+","Air Force","YOUNG",0.0193298444234792,0.124173464323652
"1151",2013-04-01,"Cost+","Air Force","YOUNG",0.353832240939982,0.200347061809079
"1152",2013-05-01,"Cost+","Air Force","YOUNG",0.0463526634688738,0.139838249610778
"1153",2013-06-01,"Cost+","Air Force","YOUNG",0.154501221140957,0.184895375183271
"1154",2013-07-01,"Cost+","Air Force","YOUNG",0.202558288612775,0.134470724407535
"1155",2013-08-01,"Cost+","Air Force","YOUNG",0.176106693689652,0.177722067814461
"1156",2013-09-01,"Cost+","Air Force","YOUNG",0.174237665778003,0.184300882693477
"1157",2013-10-01,"Cost+","Air Force","YOUNG",0.0909631022013,0.147102487222985
"1158",2013-11-01,"Cost+","Air Force","YOUNG",0.0514397519248,0.105546839968034
"1159",2013-12-01,"Cost+","Air Force","YOUNG",0.5997522613371,0.247385038487733
"1160",2014-01-01,"Cost+","Air Force","YOUNG",0.0229755175741,0.224722510278667
"1161",2014-02-01,"Cost+","Air Force","YOUNG",0.0500961120738,0.224274630328333
"1162",2014-03-01,"Cost+","Air Force","YOUNG",0.3642222645145,0.145764631387467
"1163",2014-04-01,"Cost+","Air Force","YOUNG",0.4626281710297,0.292315515872667
"1164",2014-05-01,"Cost+","Air Force","YOUNG",0.3580656818425,0.3949720391289
"1165",2014-06-01,"Cost+","Air Force","YOUNG",0.0920726550658,0.304255502646
"1166",2014-07-01,"Cost+","Air Force","YOUNG",0.0224590315493,0.157532456152533
"1167",2014-08-01,"Cost+","Air Force","YOUNG",0.0742347905681,0.0629221590610667
"1168",2014-09-01,"Cost+","Air Force","YOUNG",0.2207916848002,0.105828502305867
"1169",2009-04-01,"Cost+","Air Force","CARTER",0.0339743754925309,NA
"1170",2009-05-01,"Cost+","Air Force","CARTER",0.246602523111063,NA
"1171",2009-06-01,"Cost+","Air Force","CARTER",0.356814475514181,0.212463791372591
"1172",2009-07-01,"Cost+","Air Force","CARTER",0.384907067601212,0.329441355408819
"1173",2009-08-01,"Cost+","Air Force","CARTER",0.337834019766183,0.359851854293859
"1174",2009-09-01,"Cost+","Air Force","CARTER",1.63935039928556,0.787363828884318
"1175",2009-10-01,"Cost+","Air Force","CARTER",0.474364355990586,0.81718292501411
"1176",2009-11-01,"Cost+","Air Force","CARTER",0.328606393281985,0.814107049519377
"1177",2009-12-01,"Cost+","Air Force","CARTER",0.620431395421481,0.474467381564684
"1178",2010-01-01,"Cost+","Air Force","CARTER",0.742530885387249,0.563856224696905
"1179",2010-02-01,"Cost+","Air Force","CARTER",0.830973464741121,0.731311915183283
"1180",2010-03-01,"Cost+","Air Force","CARTER",0.955353698085152,0.84295268273784
"1181",2010-04-01,"Cost+","Air Force","CARTER",0.824630469244758,0.870319210690344
"1182",2010-05-01,"Cost+","Air Force","CARTER",0.628210382434745,0.802731516588219
"1183",2010-06-01,"Cost+","Air Force","CARTER",0.878216044341036,0.77701896534018
"1184",2010-07-01,"Cost+","Air Force","CARTER",0.507588438714163,0.671338288496648
"1185",2010-08-01,"Cost+","Air Force","CARTER",0.879273185825845,0.755025889627015
"1186",2010-09-01,"Cost+","Air Force","CARTER",2.24310056506205,1.20998739653402
"1187",2010-10-01,"Cost+","Air Force","CARTER",0.700757573562736,1.27437710815021
"1188",2010-11-01,"Cost+","Air Force","CARTER",0.633738367152749,1.19253216859251
"1189",2010-12-01,"Cost+","Air Force","CARTER",1.10736436294587,0.813953434553784
"1190",2011-01-01,"Cost+","Air Force","CARTER",1.15601661747797,0.965706449192195
"1191",2011-02-01,"Cost+","Air Force","CARTER",0.612713529248846,0.958698169890894
"1192",2011-03-01,"Cost+","Air Force","CARTER",1.20063406257868,0.989788069768499
"1193",2011-04-01,"Cost+","Air Force","CARTER",1.24315217014268,1.01883325399007
"1194",2011-05-01,"Cost+","Air Force","CARTER",0.793878297471674,1.07922151006434
"1195",2011-06-01,"Cost+","Air Force","CARTER",1.72937999910827,1.25547015557421
"1196",2011-07-01,"Cost+","Air Force","CARTER",0.984806984934956,1.1693550938383
"1197",2011-08-01,"Cost+","Air Force","CARTER",1.43510123508183,1.38309607304168
"1198",2011-09-01,"Cost+","Air Force","CARTER",2.1686457355854,1.52951798520073
"1199",2011-10-01,"Cost+","Air Force","CARTER",0.641207360313047,1.41498477699342
"1200",2011-11-01,"Cost+","Air Force","CARTER",0.937463762547626,1.24910561948202
"1201",2011-12-01,"Cost+","Air Force","CARTER",0.645483493852332,0.741384872237669
"1202",2012-01-01,"Cost+","Air Force","CARTER",1.31964089236948,0.967529382923145
"1203",2012-02-01,"Cost+","Air Force","CARTER",1.19519314193183,1.05343917605121
"1204",2012-03-01,"Cost+","Air Force","CARTER",0.774544332097621,1.09645945546631
"1205",2012-04-01,"Cost+","Air Force","CARTER",0.663087480444856,0.877608318158102
"1206",2012-05-01,"Cost+","Air Force","CARTER",0.494643384914015,0.644091732485498
"1207",2012-06-01,"Cost+","Air Force","CARTER",0.474043707434868,0.543924857597913
"1208",2012-07-01,"Cost+","Air Force","CARTER",0.313894475975698,0.427527189441527
"1209",2012-08-01,"Cost+","Air Force","CARTER",0.462720833786428,0.416886339065664
"1210",2012-09-01,"Cost+","Air Force","CARTER",0.780841127834415,0.519152145865513
"1211",2012-10-01,"Cost+","Air Force","CARTER",0.157182118825937,0.46691469348226
"1212",2012-11-01,"Cost+","Air Force","CARTER",0.361573900862496,0.433199049174283
"1213",2012-12-01,"Cost+","Air Force","CARTER",0.406548075592566,0.308434698427
"1214",2013-01-01,"Cost+","Air Force","CARTER",0.288612325707931,0.352244767387665
"1215",2013-02-01,"Cost+","Air Force","CARTER",0.171517400298467,0.288892600532988
"1216",2013-03-01,"Cost+","Air Force","CARTER",0.165459108448665,0.208529611485021
"1217",2013-04-01,"Cost+","Air Force","CARTER",0.151202296454148,0.162726268400427
"1218",2013-05-01,"Cost+","Air Force","CARTER",0.198765698704377,0.17180903453573
"1219",2013-06-01,"Cost+","Air Force","CARTER",0.335465061420737,0.228477685526421
"1220",2013-07-01,"Cost+","Air Force","CARTER",0.396787748366406,0.310339502830507
"1221",2013-08-01,"Cost+","Air Force","CARTER",0.223286542932568,0.318513117573237
"1222",2013-09-01,"Cost+","Air Force","CARTER",0.329177922604651,0.316417404634542
"1223",2013-10-01,"Cost+","Air Force","CARTER",0.1920207894866,0.248161751674606
"1224",2013-11-01,"Cost+","Air Force","CARTER",0.1530620585021,0.224753590197784
"1225",2013-12-01,"Cost+","Air Force","CARTER",0.1658957550587,0.1703262010158
"1226",2014-01-01,"Cost+","Air Force","CARTER",0.1851437521797,0.168033855246833
"1227",2014-02-01,"Cost+","Air Force","CARTER",0.1590646783505,0.170034728529633
"1228",2014-03-01,"Cost+","Air Force","CARTER",0.2522700571616,0.198826162563933
"1229",2014-04-01,"Cost+","Air Force","CARTER",0.4032760271094,0.271536920873833
"1230",2014-05-01,"Cost+","Air Force","CARTER",0.2024639681948,0.286003350821933
"1231",2014-06-01,"Cost+","Air Force","CARTER",0.2567741474398,0.287504714248
"1232",2014-07-01,"Cost+","Air Force","CARTER",0.2217503531378,0.226996156257467
"1233",2014-08-01,"Cost+","Air Force","CARTER",0.9384736417728,0.4723327141168
"1234",2014-09-01,"Cost+","Air Force","CARTER",0.6930490804976,0.617757691802733
"1235",2011-11-01,"Cost+","Air Force","KENDALL",0.17946422836989,NA
"1236",2011-12-01,"Cost+","Air Force","KENDALL",0.630319148975389,NA
"1237",2012-01-01,"Cost+","Air Force","KENDALL",0.314853614313665,0.374878997219648
"1238",2012-02-01,"Cost+","Air Force","KENDALL",0.534288124497992,0.493153629262349
"1239",2012-03-01,"Cost+","Air Force","KENDALL",0.586871368036248,0.478671035615968
"1240",2012-04-01,"Cost+","Air Force","KENDALL",0.511743624600968,0.544301039045069
"1241",2012-05-01,"Cost+","Air Force","KENDALL",0.460399488312223,0.519671493649813
"1242",2012-06-01,"Cost+","Air Force","KENDALL",0.487550963350839,0.48656469208801
"1243",2012-07-01,"Cost+","Air Force","KENDALL",0.301954463834826,0.41663497183263
"1244",2012-08-01,"Cost+","Air Force","KENDALL",0.546113733487797,0.445206386891154
"1245",2012-09-01,"Cost+","Air Force","KENDALL",1.67408306034394,0.840717085888855
"1246",2012-10-01,"Cost+","Air Force","KENDALL",1.026979900588,1.08239223147324
"1247",2012-11-01,"Cost+","Air Force","KENDALL",1.01276675267797,1.23794323786997
"1248",2012-12-01,"Cost+","Air Force","KENDALL",1.50805989816086,1.18260218380894
"1249",2013-01-01,"Cost+","Air Force","KENDALL",0.829195676698385,1.11667410917907
"1250",2013-02-01,"Cost+","Air Force","KENDALL",0.558545658464304,0.965267077774517
"1251",2013-03-01,"Cost+","Air Force","KENDALL",0.586220546611455,0.657987293924715
"1252",2013-04-01,"Cost+","Air Force","KENDALL",0.585093469820148,0.576619891631969
"1253",2013-05-01,"Cost+","Air Force","KENDALL",0.639123587574185,0.603479201335263
"1254",2013-06-01,"Cost+","Air Force","KENDALL",1.02462306144481,0.74961337294638
"1255",2013-07-01,"Cost+","Air Force","KENDALL",0.634858510010663,0.766201719676551
"1256",2013-08-01,"Cost+","Air Force","KENDALL",0.648672128128466,0.769384566527978
"1257",2013-09-01,"Cost+","Air Force","KENDALL",2.10223338039139,1.12858800617684
"1258",2013-10-01,"Cost+","Air Force","KENDALL",0.5295254573757,1.09347698863185
"1259",2013-11-01,"Cost+","Air Force","KENDALL",0.8093391256936,1.1470326544869
"1260",2013-12-01,"Cost+","Air Force","KENDALL",0.8153817638009,0.7180821156234
"1261",2014-01-01,"Cost+","Air Force","KENDALL",0.5906725961178,0.7384644952041
"1262",2014-02-01,"Cost+","Air Force","KENDALL",0.722064916209,0.709373092042567
"1263",2014-03-01,"Cost+","Air Force","KENDALL",1.2284387486947,0.847058753673833
"1264",2014-04-01,"Cost+","Air Force","KENDALL",1.6174134824609,1.1893057157882
"1265",2014-05-01,"Cost+","Air Force","KENDALL",1.0314624419895,1.2924382243817
"1266",2014-06-01,"Cost+","Air Force","KENDALL",0.9056263720568,1.18483409883573
"1267",2014-07-01,"Cost+","Air Force","KENDALL",0.9253683404579,0.954152384834733
"1268",2014-08-01,"Cost+","Air Force","KENDALL",0.9353778888337,0.922124200449467
"1269",2014-09-01,"Cost+","Air Force","KENDALL",1.9532647256709,1.2713369849875
"1270",2007-07-01,"Cost+","DLA","YOUNG",0.000112246043326973,NA
"1271",2007-08-01,"Cost+","DLA","YOUNG",0.00121929509484791,NA
"1272",2007-09-01,"Cost+","DLA","YOUNG",0.00127788752946459,0.000869809555879822
"1273",2007-10-01,"Cost+","DLA","YOUNG",4.25932754880694e-05,0.000846591966600187
"1274",2007-11-01,"Cost+","DLA","YOUNG",0.000479580260303688,0.000600020355085448
"1275",2008-01-01,"Cost+","DLA","YOUNG",0.000582869848156182,0.000368347794649313
"1276",2008-02-01,"Cost+","DLA","YOUNG",5.08058568329718e-05,0.000371085321764281
"1277",2008-03-01,"Cost+","DLA","YOUNG",0.00256427982646421,0.00106598517715112
"1278",2008-04-01,"Cost+","DLA","YOUNG",0.00252190021691974,0.00171232863340564
"1279",2008-05-01,"Cost+","DLA","YOUNG",0.000144780911062907,0.00174365365148228
"1280",2008-06-01,"Cost+","DLA","YOUNG",0.00125221800433839,0.00130629971077368
"1281",2008-07-01,"Cost+","DLA","YOUNG",0.000670688720173536,0.000689229211858279
"1282",2008-08-01,"Cost+","DLA","YOUNG",0.000415351778741865,0.000779419501084599
"1283",2008-09-01,"Cost+","DLA","YOUNG",0.00305372353579176,0.00137992134490239
"1284",2008-10-01,"Cost+","DLA","YOUNG",0.0010475719852782,0.00150554909993727
"1285",2008-11-01,"Cost+","DLA","YOUNG",0.000129898246373674,0.00141039792248121
"1286",2008-12-01,"Cost+","DLA","YOUNG",0.00365424983762719,0.00161057335642635
"1287",2009-01-01,"Cost+","DLA","YOUNG",0.00244004113444468,0.00207472973948185
"1288",2009-02-01,"Cost+","DLA","YOUNG",0.00383642671573934,0.00331023922927041
"1289",2009-03-01,"Cost+","DLA","YOUNG",0.00504010421086815,0.00377219068701739
"1290",2009-04-01,"Cost+","DLA","YOUNG",0.000257231002381468,0.00304458730966299
"1291",2009-05-01,"Cost+","DLA","YOUNG",0.00113271261095475,0.00214334927473479
"1292",2009-06-01,"Cost+","DLA","YOUNG",2.41296817492964e-05,0.000471357765028505
"1293",2009-07-01,"Cost+","DLA","YOUNG",0.000367421519809483,0.00050808793750451
"1294",2009-08-01,"Cost+","DLA","YOUNG",0.000621366291405066,0.000337639164321282
"1295",2009-09-01,"Cost+","DLA","YOUNG",0.000550643710759905,0.000513143840658151
"1296",2009-10-01,"Cost+","DLA","YOUNG",2.83721651690201e-05,0.00040012738911133
"1297",2009-12-01,"Cost+","DLA","YOUNG",0.000121083654257595,0.000233366510062173
"1298",2010-01-01,"Cost+","DLA","YOUNG",0.000149764655541292,9.97401583226359e-05
"1299",2010-02-01,"Cost+","DLA","YOUNG",0.000875053487376979,0.000381967265725289
"1300",2010-03-01,"Cost+","DLA","YOUNG",5.68309691912709e-05,0.000360549704036514
"1301",2010-04-01,"Cost+","DLA","YOUNG",0.000122846598202824,0.000351577018257025
"1302",2010-05-01,"Cost+","DLA","YOUNG",-3.83504920838682e-05,4.71090251034089e-05
"1303",2010-06-01,"Cost+","DLA","YOUNG",0.000381538307659392,0.000155344804592783
"1304",2010-07-01,"Cost+","DLA","YOUNG",3.8076593923834e-05,0.000127088136499786
"1305",2010-08-01,"Cost+","DLA","YOUNG",0.000106974753958066,0.000175529885180431
"1306",2010-09-01,"Cost+","DLA","YOUNG",-5.61189559264014e-05,2.96441306518328e-05
"1307",2010-11-01,"Cost+","DLA","YOUNG",0.000136382710868653,6.24128363001058e-05
"1308",2011-01-01,"Cost+","DLA","YOUNG",0.000157364666386907,7.92094737763863e-05
"1309",2011-02-01,"Cost+","DLA","YOUNG",0.000183955707091901,0.000159234361449154
"1310",2011-03-01,"Cost+","DLA","YOUNG",0.00145074649601343,0.000597355623164079
"1311",2011-07-01,"Cost+","DLA","YOUNG",0,0.000544900734368443
"1312",2011-11-01,"Cost+","DLA","YOUNG",4.6339202965709e-05,0.000499028566326379
"1313",2012-06-01,"Cost+","DLA","YOUNG",0,1.54464009885697e-05
"1314",2012-10-01,"Cost+","DLA","YOUNG",2.03107545445313e-05,2.22166525034134e-05
"1315",2012-11-01,"Cost+","DLA","YOUNG",1.01553772722657e-05,1.01553772722657e-05
"1316",2012-12-01,"Cost+","DLA","YOUNG",0.000514877627703869,0.000181781253173555
"1317",2013-04-01,"Cost+","DLA","YOUNG",7.61521275515385e-05,0.000200395044175891
"1318",2013-06-01,"Cost+","DLA","YOUNG",0.000558545749974612,0.000383191835076673
