"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"694",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00414253227561694,0.0136317216463221
"695",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.060014195687519,0.028049687224163
"696",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00825335759652686,0.0241366951865543
"697",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000826556413425409,0.0230313698991571
"698",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.012830294193663,0.00730340273453844
"699",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00301129530486443,0.00555604863731763
"700",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.00015119862,0.00523013029284249
"701",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-8.443379e-05,0.000925220964954808
"702",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0001198825585,-0.0001185049895
"703",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"Combination","Additional DoD Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000636779125,0.000144154258833333
"704",2014-01-01,2014-03-31,"Q2",2014-09-18,1.25205479452055,"Combination","Additional DoD Components","BBP2",-9.64912e-06,NA
"705",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"Combination","Additional DoD Components","BBP2",-1.99861886869097e-06,-5.82386943434549e-06
"706",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Cost+","Army","YOUNG",0.136100628622741,NA
"707",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Cost+","Army","YOUNG",0.327140728050286,NA
"708",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Cost+","Army","YOUNG",0.951410862083287,0.471550739585438
"709",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Cost+","Army","YOUNG",0.158863122711497,0.479138237615023
"710",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Cost+","Army","YOUNG",0.444455544414317,0.518243176403033
"711",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Cost+","Army","YOUNG",0.711839846193059,0.438386171106291
"712",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Cost+","Army","YOUNG",0.557175872483731,0.571157087697035
"713",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Cost+","Army","YOUNG",0.591662027668113,0.620225915448301
"714",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","Army","YOUNG",0.516785188839479,0.555207696330441
"715",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","Army","YOUNG",1.27423182694143,0.794226347816341
"716",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","Army","YOUNG",0.392994188362256,0.728003734714389
"717",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","Army","YOUNG",0.474815496138829,0.714013837147505
"718",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","Army","YOUNG",1.22476770798265,0.697525797494577
"719",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Cost+","Army","YOUNG",0.880835655563991,0.860139619895155
"720",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Cost+","Army","YOUNG",2.24268615787419,1.44942984047361
"721",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Cost+","Army","YOUNG",1.35192802171466,1.49181661171761
"722",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Cost+","Army","YOUNG",0.786748742714873,1.46045430743457
"723",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Cost+","Army","YOUNG",0.817091069917731,0.98525594478242
"724",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Cost+","Army","YOUNG",0.86143713775709,0.821758983463232
"725",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Cost+","Army","YOUNG",1.2934148410695,0.990647682914772
"726",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Cost+","Army","YOUNG",1.01070184751028,1.05518460877896
"727",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Cost+","Army","YOUNG",1.32323173768132,1.20911614208703
"728",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Cost+","Army","YOUNG",0.784898959818143,1.03961084833658
"729",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Cost+","Army","YOUNG",0.703468625308508,0.937199774269322
"730",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Cost+","Army","YOUNG",1.01751741201559,0.835294999047413
"731",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Cost+","Army","YOUNG",0.825914873457458,0.848966970260518
"732",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Cost+","Army","YOUNG",1.14132353965144,0.994918608374829
"733",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Cost+","Army","YOUNG",0.454993749893025,0.807410721000641
"734",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Cost+","Army","YOUNG",0.578954966367137,0.725090751970534
"735",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","Army","YOUNG",0.971433790853659,0.668460835704607
"736",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","Army","YOUNG",1.24291881913778,0.93110252545286
"737",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Cost+","Army","YOUNG",0.645774701337184,0.953375770442875
"738",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Cost+","Army","YOUNG",0.538191166773641,0.808961562416203
"739",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Cost+","Army","YOUNG",0.775369914035088,0.653111927381971
"740",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Cost+","Army","YOUNG",0.362718477439024,0.558759852749251
"741",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Cost+","Army","YOUNG",0.200542124518614,0.446210171997575
"742",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Cost+","Army","YOUNG",0.40440764444801,0.322556082135216
"743",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Cost+","Army","YOUNG",0.804972290939238,0.469974019968621
"744",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Cost+","Army","YOUNG",0.731154505648267,0.646844813678505
"745",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Cost+","Army","YOUNG",0.100119304469157,0.545415367018887
"746",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Cost+","Army","YOUNG",0.249818284473353,0.360364031530259
"747",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Cost+","Army","YOUNG",0.361088311172891,0.2370086333718
"748",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","Army","YOUNG",0.647101963029794,0.419336186225346
"749",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","Army","YOUNG",0.20283103712757,0.403673770443419
"750",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Cost+","Army","YOUNG",0.21015705718632,0.353363352447895
"751",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Cost+","Army","YOUNG",0.449309571621905,0.287432555311932
"752",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Cost+","Army","YOUNG",0.534689098730592,0.398051909179606
"753",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Cost+","Army","YOUNG",0.190535042761225,0.391511237704574
"754",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Cost+","Army","YOUNG",0.272135046684851,0.332453062725556
"755",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Cost+","Army","YOUNG",0.488730130675619,0.317133406707232
"756",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Cost+","Army","YOUNG",0.459559036949224,0.406808071436565
"757",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Cost+","Army","YOUNG",0.0368865135001545,0.328391893708332
"758",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Cost+","Army","YOUNG",0.0754804207805581,0.190641990409979
"759",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Cost+","Army","YOUNG",0.204420435753269,0.105595790011327
"760",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Cost+","Army","YOUNG",0.111919047265987,0.130606634599938
"761",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Cost+","Army","YOUNG",0.274621102265472,0.196986861761576
"762",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Cost+","Army","YOUNG",0.143904830450005,0.176814993327155
"763",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Cost+","Army","YOUNG",0.0580935722582638,0.15887316832458
"764",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Cost+","Army","YOUNG",0.208259003130471,0.136752468612913
"765",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Cost+","Army","YOUNG",0.317501980403666,0.194618185264133
"766",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Cost+","Army","YOUNG",0.0924200277932242,0.20606033710912
"767",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Cost+","Army","YOUNG",0.0902773325198229,0.166733113572238
"768",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Cost+","Army","YOUNG",0.260142825651323,0.147613395321457
"769",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Cost+","Army","YOUNG",0.0548865430035544,0.1351022337249
"770",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Cost+","Army","YOUNG",0.121191763586981,0.145407044080619
"771",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Cost+","Army","YOUNG",0.175359490134457,0.117145932241664
"772",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Cost+","Army","YOUNG",0.0585869254787245,0.118379393066721
"773",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Cost+","Army","YOUNG",0.0616548672690159,0.0985337609607325
"774",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Cost+","Army","YOUNG",0.0367915307642937,0.052344441170678
"775",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Cost+","Army","YOUNG",0.0420280242027013,0.0468248074120036
"776",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Cost+","Army","YOUNG",0.324936827832741,0.134585460933245
"777",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Cost+","Army","YOUNG",0.268879962703463,0.211948271579635
"778",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Cost+","Army","YOUNG",0.07930557413791,0.224374121558038
"779",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Cost+","Army","YOUNG",0.0344343982151924,0.127539978352188
"780",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Cost+","Army","YOUNG",0.0202213169365289,0.0446537630965438
"781",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Cost+","Army","YOUNG",0.0199586600329,0.0248714583948738
"782",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Cost+","Army","YOUNG",0.0711118252979,0.037097267422443
"783",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Cost+","Army","YOUNG",0.2116399000471,0.100903461792633
"784",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Cost+","Army","YOUNG",0.0270301408191,0.1032606220547
"785",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Cost+","Army","YOUNG",0.0882822578848,0.108984099583667
"786",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Cost+","Army","YOUNG",0.3356041322717,0.1503055103252
"787",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Cost+","Army","YOUNG",0.0310848672472,0.151657085801233
"788",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Cost+","Army","YOUNG",0.0344527835309,0.133713927683267
"789",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Cost+","Army","YOUNG",0.1054086932478,0.0569821146753
"790",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Cost+","Army","YOUNG",-0.0751311038232,0.0215767909851667
"791",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Cost+","Army","YOUNG",0.012034637822,0.0141040757488667
"792",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Cost+","Army","YOUNG",0.0258718433844,-0.0124082075389333
"793",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.3768309777441,NA
"794",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.374937602359818,NA
"795",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.395454651169084,0.382407743757668
"796",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.267593507685646,0.345995253738183
"797",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.31464099460922,0.659229717821318
"798",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.274155785216089,0.618796762503653
"799",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.53213947156611,0.706978750463807
"800",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.26142741640993,0.689240891064042
"801",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.664422491880616,0.819329793285551
"802",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.974111586007702,0.966653831432749
"803",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.737489013500214,0.792007697129511
"804",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.22761970524176,0.979740101583226
"805",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.945029065147625,0.970045927963201
"806",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.28313008414634,1.15192628484524
"807",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.16418651870988,1.13078188933462
"808",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.98651513372914,1.14461057886179
"809",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.90321321836757,2.0179716236022
"810",2010-10-01,2010-12-31,"Q1",2011-03-15,2,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.435656639362148,1.77512833048628
"811",2010-11-01,2010-12-31,"Q1",2011-03-15,2.08493150684932,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.43425490618968,1.92437492130646
"812",2010-12-01,2010-12-31,"Q1",2011-03-15,2.16712328767123,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.57686780231851,1.14892644929011
"813",2011-01-01,2011-03-31,"Q2",2011-03-15,2.25205479452055,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.55073113210239,1.52061794687019
"814",2011-02-01,2011-03-31,"Q2",2011-03-15,2.33698630136986,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.986440097335292,1.37134634391873
"815",2011-03-01,2011-03-31,"Q2",2011-03-15,2.41369863013699,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.28616532300671,1.27444551748147
"816",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.11397415517205,1.12885985850469
"817",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.04705840049308,1.14906595955728
"818",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.15075874110365,1.43726376558959
"819",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.06012556786613,1.41931423648762
"820",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.815850347618548,1.34224488552944
"821",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.43716290293747,1.43771293947405
"822",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.235950610071053,1.16298795354236
"823",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.222653619462465,0.965255710823664
"824",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.498363546483369,0.318989258672296
"825",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.48924326291834,0.403420142954725
"826",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.862515184203481,0.61670733120173
"827",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.569296287313356,0.640351578145059
"828",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.965278580475749,0.799030017330862
"829",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.685098721913294,0.739891196567466
"830",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.809205030748636,0.81986077771256
"831",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.17226321163629,0.888855654766073
"832",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.309878662032746,0.763782301472557
"833",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.49749523803934,0.993212370569457
"834",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.247779475197725,0.685051125089936
