"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1092",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Other","Navy","YOUNG",0,1.09707981525583e-05
"1093",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","Army","YOUNG",0.111566135387249,0.488203171754615
"1094",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","Navy","YOUNG",0.0147511619276851,0.0225049257663259
"1095",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","Air Force","YOUNG",0.0660759305305948,0.130897863565044
"1096",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","DLA","YOUNG",0.00218036006632435,0.0142773691236452
"1097",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","MDA","YOUNG",0.00218918164313222,0.00677001781118768
"1098",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Time/Mat.","Additional
DoD
Components","YOUNG",0.068409600855798,0.0393311180668926
"1099",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Army","YOUNG",0.0546491109863072,0.0198740153601612
"1100",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Navy","YOUNG",-0.0106597606546855,0.0607053481262905
"1101",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Air Force","YOUNG",0.00336109700470689,0.00226727465647262
"1102",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","DLA","YOUNG",0,1.77311467128527e-05
"1103",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Additional
DoD
Components","YOUNG",0.00456903208172871,0.00253819716645052
"1104",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Combination","Army","YOUNG",0.0597630229567822,0.460843911577565
"1105",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Combination","Navy","YOUNG",0.00784453691698759,0.106658390874581
"1106",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Combination","Air Force","YOUNG",0.00123571260162602,0.0615888080240932
"1107",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Combination","Additional
DoD
Components","YOUNG",0.00708478192126658,0.0398519173716772
"1108",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Cost+","Army","YOUNG",0.578954966367137,0.725090751970534
"1109",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Cost+","Navy","YOUNG",0.950843362227214,0.838015642868455
"1110",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Cost+","Air Force","YOUNG",0.410874575748823,0.593399641737943
"1111",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Cost+","MDA","YOUNG",0.08938560868635,0.121303568342645
"1112",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Cost+","Additional
DoD
Components","YOUNG",0.0119994920196834,0.0210751717587422
"1113",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","Army","YOUNG",0.718335153059478,1.41805703093108
"1114",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","Navy","YOUNG",0.693302829567822,0.595709884337675
"1115",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","Air Force","YOUNG",1.31930838426401,0.819890084444671
"1116",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","DLA","YOUNG",0.0583848369276851,0.109056994244782
"1117",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","MDA","YOUNG",0.0148462170517758,0.00607642147491513
"1118",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","Military
Health","YOUNG",0.264546828637142,0.166305844265075
"1119",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","Additional
DoD
Components","YOUNG",0.0746581636285837,0.110308033812874
"1120",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","Army","YOUNG",0.159430532113821,0.326215490300025
"1121",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","Navy","YOUNG",0.00277154537869063,0.0164819401275997
"1122",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","Air Force","YOUNG",0.120873152685066,0.124851457106382
"1123",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","DLA","YOUNG",0.00354054611681643,0.013283122649919
"1124",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","MDA","YOUNG",0.0162048751176722,0.0108555141753739
"1125",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0496077322849807,0.0525773789873174
"1126",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Army","YOUNG",0.0281445891206675,0.027089450349579
"1127",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Navy","YOUNG",0.0132331145378691,0.0524282389107617
"1128",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Air Force","YOUNG",0.00216238566538297,0.00309692124580682
"1129",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","DLA","YOUNG",0,1.77311467128527e-05
"1130",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Additional
DoD
Components","YOUNG",0.00465547654043646,0.00377431525768788
"1131",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Combination","Army","YOUNG",0.120142996170304,0.0622979897518186
"1132",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Combination","Navy","YOUNG",0.129473160483526,0.0547546965304521
"1133",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Combination","Air Force","YOUNG",-0.0472787016260163,-0.00814181320781629
"1134",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Combination","Additional
DoD
Components","YOUNG",0.0200065052417629,0.0108427373876765
"1135",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","Army","YOUNG",0.971433790853659,0.668460835704607
"1136",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","Navy","YOUNG",0.821416338778348,0.813034531240194
"1137",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","Air Force","YOUNG",0.776409893763372,0.563992838753387
"1138",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","DLA","YOUNG",0.000121083654257595,0.000233366510062173
"1139",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","MDA","YOUNG",0.149706058108686,0.122634471648124
"1140",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Cost+","Additional
DoD
Components","YOUNG",0.0265032124625588,0.0200995456033376
"1141",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","Army","YOUNG",2.44434174991442,1.28758199232278
"1142",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","Navy","YOUNG",0.501389579728284,0.517275406775068
"1143",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","Air Force","YOUNG",1.12754382539581,0.987466963920981
"1144",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","DLA","YOUNG",0.026513450203252,0.087360518249893
"1145",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","MDA","YOUNG",0.00602064796747967,0.00754564218371131
"1146",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","Military
Health","YOUNG",0.0383866496683783,0.177219034246185
"1147",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","Additional
DoD
Components","YOUNG",0.222215072828413,0.164362416124661
"1148",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Other","Navy","YOUNG",0,4.7863498592769e-06
"1149",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","Army","YOUNG",0.30165929775353,0.190885321751533
"1150",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","Navy","YOUNG",0.0179069525139067,0.0118098866067608
"1151",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","Air Force","YOUNG",0.16287643156825,0.11660850492797
"1152",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","DLA","YOUNG",0.00186828127941806,0.00252972915418628
"1153",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","MDA","YOUNG",0.0221992188382542,0.0135310918663529
"1154",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","Military
Health","YOUNG",0,0.000912664898607202
"1155",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0321371263906718,0.0500514865104835
"1156",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Army","YOUNG",0.0325521203145058,0.0384486068071602
"1157",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Navy","YOUNG",0.0072094363928113,0.00326093009199829
"1158",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Air Force","YOUNG",0.000661103979460847,0.00206152888318357
"1159",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Additional
DoD
Components","YOUNG",0.00345688707744972,0.00422713189987163
"1160",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Combination","Army","CARTER",0.0212193390671801,0.0338023374482955
"1161",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Combination","Navy","CARTER",0.00794607777064613,0.0108163496148909
"1162",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Combination","Air Force","CARTER",0.00446890930680359,0.00229834938311225
"1163",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Combination","Additional
DoD
Components","CARTER",0.0206209381364998,-0.0633224339288261
"1164",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","Army","CARTER",0.664422491880616,0.819329793285551
"1165",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","Navy","CARTER",1.86191178111896,1.12300742866567
"1166",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","Air Force","CARTER",0.742530885387249,0.563856224696905
"1167",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","DLA","CARTER",0.0202412729995721,0.00763761945514192
"1168",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","MDA","CARTER",0.119727918271288,0.0574497240229639
"1169",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Cost+","Additional
DoD
Components","CARTER",0.263801628080873,0.215142042625874
"1170",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","Army","CARTER",3.66237548310869,4.99645429912994
"1171",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","Navy","CARTER",1.35103699063971,1.71911855614748
"1172",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","Air Force","CARTER",1.85464190776637,1.62435663031665
"1173",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","DLA","CARTER",3.61928948704536,2.96853349497219
"1174",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","MDA","CARTER",0.00314722121309371,0.00321298906361432
"1175",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","Military
Health","CARTER",0.25769014012623,0.10851694213379
"1176",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","Additional
DoD
Components","CARTER",0.692477525727428,0.650221887705035
"1177",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","Army","CARTER",0.159228250994865,0.179066998288404
"1178",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","Navy","CARTER",0.0484130503530167,0.0515681537227214
"1179",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","Air Force","CARTER",0.100577356846384,0.0936278013229211
"1180",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","DLA","CARTER",0.0356161309157039,0.0397391507488233
"1181",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","MDA","CARTER",0.00134788189987163,0.00110084224789616
"1182",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Time/Mat.","Additional
DoD
Components","CARTER",0.0391197368955926,0.0314393457531023
"1183",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Unlabeled","Army","CARTER",0,0.0053085447368421
"1184",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Unlabeled","Navy","CARTER",0,0.0013231217087434
"1185",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Unlabeled","Air Force","CARTER",0,8.55588147197262e-05
"1186",2010-03-31,"Q2",2010-09-30,1.25205479452055,"Unlabeled","Additional
DoD
Components","CARTER",-2.50546320068464e-05,0.00114616689487948
"1187",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Combination","Army","CARTER",0.0945036546534018,0.064389426957638
"1188",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Combination","Navy","CARTER",0.252213945154044,0.0933449040721723
"1189",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Combination","Air Force","CARTER",0.00249541471972614,0.00235675211810013
"1190",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Combination","Additional
DoD
Components","CARTER",0.00541438633932392,0.0115259008700613
"1191",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","Army","CARTER",0.974111586007702,0.966653831432749
"1192",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","Navy","CARTER",1.10880635111254,1.16752481175296
"1193",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","Air Force","CARTER",0.830973464741121,0.731311915183283
"1194",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","DLA","CARTER",0.00278007167308515,0.00823395699614891
"1195",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","MDA","CARTER",0.132980655755242,0.0936973719868778
"1196",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Cost+","Additional
DoD
Components","CARTER",0.213345245560548,0.242088136253744
"1197",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","Army","CARTER",6.04462450281344,5.43753390293467
"1198",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","Navy","CARTER",2.86100230097347,2.25238975123021
"1199",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","Air Force","CARTER",1.4115327237163,1.86597991039081
"1200",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","DLA","CARTER",1.85006319734703,2.38668365020682
"1201",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","MDA","CARTER",0.00662033737697903,0.00464769973969477
"1202",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","Military
Health","CARTER",0.00118561740479247,0.0865058415347311
"1203",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","Additional
DoD
Components","CARTER",0.732416728080873,0.736109781044074
"1204",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Other","Navy","CARTER",0,NA
"1205",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","Army","CARTER",0.36265419021181,0.265825784128512
"1206",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","Navy","CARTER",0.0443554229995721,0.0484966742369134
"1207",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","Air Force","CARTER",0.10552603457424,0.0950382764798174
"1208",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","DLA","CARTER",0.0374272073277706,0.038970030872914
"1209",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","MDA","CARTER",0.00486170303808301,0.00241831479104265
"1210",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Time/Mat.","Additional
DoD
Components","CARTER",0.0335216797389816,0.0327641033269148
"1211",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","Army","CARTER",0,0.00318526392454714
"1212",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","Navy","CARTER",0,0.000784955830124091
"1213",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","Air Force","CARTER",0,0
"1214",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","DLA","CARTER",0,4.24904380457531e-05
"1215",2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","Additional
DoD
Components","CARTER",0,-8.75433960918557e-06
"1216",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Combination","Army","CARTER",0.143973333429611,0.0865654423833975
"1217",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Combination","Navy","CARTER",0.0864143945977749,0.115524805840822
"1218",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Combination","Air Force","CARTER",0.00759953965554129,0.00485462122735701
"1219",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Combination","DLA","CARTER",7.91258985879332e-05,0.00343288861409956
"1220",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Combination","Additional
DoD
Components","CARTER",0.00370341586435601,0.00991291344672657
"1221",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","Army","CARTER",0.737489013500214,0.792007697129511
"1222",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","Navy","CARTER",1.77181917603766,1.58084576942305
"1223",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","Air Force","CARTER",0.955353698085152,0.84295268273784
"1224",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","DLA","CARTER",0.00181072528883184,0.0082773566538297
"1225",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","MDA","CARTER",0.0642322047496791,0.105646926258736
"1226",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Cost+","Additional
DoD
Components","CARTER",0.429462226422764,0.302203033354728
"1227",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","Army","CARTER",7.196970147454,5.63465671112537
"1228",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","Navy","CARTER",3.49978287877621,2.5706073901298
"1229",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","Air Force","CARTER",2.24171316157467,1.83596259768578
"1230",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","DLA","CARTER",2.17425577723577,2.54786948720939
"1231",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","MDA","CARTER",0.00117054318570817,0.00364603392526031
"1232",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","Military
Health","CARTER",0.00191164014762516,0.0869291325595493
"1233",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","Additional
DoD
Components","CARTER",1.16285825111254,0.862584168306946
"1234",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","Army","CARTER",0.562022610023534,0.361301683743403
"1235",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","Navy","CARTER",0.0794586775139067,0.0574090502888318
"1236",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","Air Force","CARTER",0.18919763902439,0.131767010148338
"1237",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","DLA","CARTER",0.0527653662708601,0.0419362348381115
"1238",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","MDA","CARTER",0.00122844030808729,0.00247934174868064
"1239",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Time/Mat.","Additional
DoD
Components","CARTER",0.141758058023107,0.0714664915525603
"1240",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","Army","CARTER",0,0
"1241",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","Navy","CARTER",-1.98438168592212e-05,-6.61460561974041e-06
"1242",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","Air Force","CARTER",0,0
"1243",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","MDA","CARTER",0,NA
"1244",2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","Additional
DoD
Components","CARTER",0,-8.35154400228213e-06
"1245",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Combination","Army","YOUNG",0.0350670387997433,0.0716576859756098
"1246",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Combination","Navy","YOUNG",0.116432713543004,0.0845834703145058
"1247",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Combination","Air Force","YOUNG",0.023124046758665,-0.00763964742190843
"1248",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Combination","Additional
DoD
Components","YOUNG",0.0219661506953359,0.0163524792861218
"1249",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","Army","YOUNG",1.24291881913778,0.93110252545286
"1250",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","Navy","YOUNG",1.41162928088361,1.06129632729639
"1251",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","Air Force","YOUNG",0.734118970314506,0.640467813275567
"1252",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","DLA","YOUNG",0.000149764655541292,9.97401583226359e-05
"1253",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","MDA","YOUNG",0.145740661039795,0.12827744261161
"1254",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Cost+","Additional
DoD
Components","YOUNG",0.0354373062794181,0.0246466702538868
"1255",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","Army","YOUNG",2.58662797673299,1.9164349599023
"1256",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","Navy","YOUNG",3.95511195206461,1.71660145378691
"1257",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","Air Force","YOUNG",0.609157428209243,1.01866987928969
"1258",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","DLA","YOUNG",0.0512574619276851,0.0453852496862074
"1259",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","MDA","YOUNG",0.00362021144629867,0.00816235882185138
"1260",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","Military
Health","YOUNG",0.948904645571245,0.417279374625588
"1261",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","Additional
DoD
Components","YOUNG",0.0926089829161318,0.129827406457709
"1262",2010-03-31,"Q2",2010-09-30,3.25479452054795,"Other","Navy","YOUNG",0,0
