"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"4350",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.390528497195288,0.353110827570935
"4351",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.114860124568498,0.272338281152534
"4352",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.193118580970448,0.232835734244745
"4353",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.1383387359937,0.148772480510882
"4354",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.3694457466975,0.233634354553883
"4355",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.1344410946445,0.214075192445233
"4356",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.1237085609134,0.209198467418467
"4357",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.177181016638,0.1451102240653
"4358",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.2608407921837,0.187243456578367
"4359",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.2615125994827,0.233178136101467
"4360",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.1261815699371,0.2161783205345
"4361",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.2025221160021,0.1967387618073
"4362",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.1790995958541,0.169267760597767
"4363",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.0544055497072,0.145342420521133
"4364",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.1441310911617,0.125878745574333
"4365",2013-04-01,2013-06-30,"Q3",2013-09-30,0.498630136986301,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.0725678587978064,NA
"4366",2013-05-01,2013-06-30,"Q3",2013-09-30,0.580821917808219,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.374912540929725,NA
"4367",2013-06-01,2013-06-30,"Q3",2013-09-30,0.665753424657534,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.398547417962933,0.282009272563488
"4368",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.614174880035645,0.462544946309434
"4369",2013-08-01,2013-09-30,"Q4",2013-09-30,0.832876712328767,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.497422167176094,0.503381488391557
"4370",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.979502268152128,0.697033105121289
"4371",2013-10-01,2013-12-31,"Q1",2014-09-18,1,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",1.0453621889892,0.840762208105807
"4372",2013-11-01,2013-12-31,"Q1",2014-09-18,1.08493150684932,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.2398021379199,0.754888865020409
"4373",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.305705836645,0.530290054518033
"4374",2014-01-01,2014-03-31,"Q2",2014-09-18,1.25205479452055,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.3299217339879,0.291809902850933
"4375",2014-02-01,2014-03-31,"Q2",2014-09-18,1.33698630136986,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.3923970580808,0.3426748762379
"4376",2014-03-01,2014-03-31,"Q2",2014-09-18,1.41369863013699,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.5452943862679,0.4225377261122
"4377",2014-04-01,2014-06-30,"Q3",2014-09-18,1.4986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.4558569614722,0.464516135273633
"4378",2014-05-01,2014-06-30,"Q3",2014-09-18,1.58082191780822,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.764925385909,0.5886922445497
"4379",2014-06-01,2014-06-30,"Q3",2014-09-18,1.66575342465753,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.4910307640849,0.5706043704887
"4380",2014-07-01,2014-09-30,"Q4",2014-09-18,1.74794520547945,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.5500376026833,0.601997917559067
"4381",2014-08-01,2014-09-30,"Q4",2014-09-18,1.83287671232877,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.4532286522136,0.498099006327267
"4382",2014-09-01,2014-09-30,"Q4",2014-09-18,1.91780821917808,"3+ Offers","Effective Comp.","Additional DoD Components","BBP2",0.6475293146119,0.550265189836267
"4383",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"No Comp.","Not Effective Comp.","Army","YOUNG",1.1222149263217,NA
"4384",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","Army","YOUNG",1.57101311119093,NA
"4385",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"No Comp.","Not Effective Comp.","Army","YOUNG",4.06189457601302,2.25170753784188
"4386",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"No Comp.","Not Effective Comp.","Army","YOUNG",0.963984279067245,2.19896398875707
"4387",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"No Comp.","Not Effective Comp.","Army","YOUNG",1.67572143036876,2.23386676181634
"4388",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Army","YOUNG",6.52528962086768,3.05499844343456
"4389",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Army","YOUNG",1.81484192426247,3.33861765849964
"4390",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","Army","YOUNG",2.09656570832972,3.47889908448662
"4391",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","Army","YOUNG",3.02590250293926,2.31243671184382
"4392",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Army","YOUNG",1.95532932504338,2.35926584543745
"4393",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Army","YOUNG",4.39492365815618,3.12538516204628
"4394",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Army","YOUNG",2.09474058625813,2.8149978564859
"4395",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"No Comp.","Not Effective Comp.","Army","YOUNG",3.82343383349241,3.43769935930224
"4396",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"No Comp.","Not Effective Comp.","Army","YOUNG",4.54741693432755,3.48853045135936
"4397",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"No Comp.","Not Effective Comp.","Army","YOUNG",9.40599208170282,5.92561428317426
"4398",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"No Comp.","Not Effective Comp.","Army","YOUNG",3.19302664712059,5.71547855438365
"4399",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"No Comp.","Not Effective Comp.","Army","YOUNG",1.71135621628058,4.77012498170133
"4400",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"No Comp.","Not Effective Comp.","Army","YOUNG",6.84203851197229,3.91547379179115
"4401",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"No Comp.","Not Effective Comp.","Army","YOUNG",2.43983540431912,3.66441004419066
"4402",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"No Comp.","Not Effective Comp.","Army","YOUNG",2.30075657848019,3.86087683159053
"4403",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"No Comp.","Not Effective Comp.","Army","YOUNG",3.62383750476294,2.78814316252075
"4404",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"No Comp.","Not Effective Comp.","Army","YOUNG",2.58100437088114,2.83519948470809
"4405",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"No Comp.","Not Effective Comp.","Army","YOUNG",1.43398930177528,2.54627705913978
"4406",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"No Comp.","Not Effective Comp.","Army","YOUNG",0.589939660489283,1.53497777771523
"4407",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"No Comp.","Not Effective Comp.","Army","YOUNG",1.22319772324096,1.08237556183517
"4408",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"No Comp.","Not Effective Comp.","Army","YOUNG",0.88793293853648,0.900356774088908
"4409",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"No Comp.","Not Effective Comp.","Army","YOUNG",1.49431122131414,1.20181396103053
"4410",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Army","YOUNG",0.516100225021395,0.966114794957337
"4411",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Army","YOUNG",0.402078233376123,0.804163226570552
"4412",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Army","YOUNG",1.88838233214591,0.935520263514477
"4413",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"No Comp.","Not Effective Comp.","Army","YOUNG",2.21148091745828,1.50064716099344
"4414",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"No Comp.","Not Effective Comp.","Army","YOUNG",0.699311404300385,1.59972488463486
"4415",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"No Comp.","Not Effective Comp.","Army","YOUNG",0.882911620667522,1.26456798080873
"4416",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"No Comp.","Not Effective Comp.","Army","YOUNG",0.483928600652546,0.688717208540151
"4417",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"No Comp.","Not Effective Comp.","Army","YOUNG",0.523807138863928,0.630215786727999
"4418",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"No Comp.","Not Effective Comp.","Army","YOUNG",0.399301314249037,0.46901235125517
"4419",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"No Comp.","Not Effective Comp.","Army","YOUNG",0.397271627096705,0.440126693403223
"4420",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"No Comp.","Not Effective Comp.","Army","YOUNG",0.736828252428327,0.511133731258023
"4421",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"No Comp.","Not Effective Comp.","Army","YOUNG",1.16163406300813,0.765244647511054
"4422",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"No Comp.","Not Effective Comp.","Army","YOUNG",0.249973531588334,0.716145282341597
"4423",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"No Comp.","Not Effective Comp.","Army","YOUNG",1.65051031124633,1.02070596861426
"4424",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"No Comp.","Not Effective Comp.","Army","YOUNG",0.807684859809064,0.902722900881242
"4425",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"No Comp.","Not Effective Comp.","Army","YOUNG",1.68993423655057,1.38270980253532
"4426",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"No Comp.","Not Effective Comp.","Army","YOUNG",0.434610145772136,0.977409747377255
"4427",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"No Comp.","Not Effective Comp.","Army","YOUNG",1.0123996396454,1.0456480073227
"4428",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"No Comp.","Not Effective Comp.","Army","YOUNG",0.220123521338649,0.555711102252063
"4429",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"No Comp.","Not Effective Comp.","Army","YOUNG",0.326041854385229,0.519521671789761
"4430",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"No Comp.","Not Effective Comp.","Army","YOUNG",0.867897949947545,0.471354441890474
"4431",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"No Comp.","Not Effective Comp.","Army","YOUNG",0.340402812694083,0.511447539008952
"4432",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"No Comp.","Not Effective Comp.","Army","YOUNG",0.407698934756609,0.538666565799412
"4433",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"No Comp.","Not Effective Comp.","Army","YOUNG",0.703004492866135,0.483702080105609
"4434",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","Army","YOUNG",0.287584439223561,0.466095955615435
"4435",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","Army","YOUNG",0.170682015549377,0.387090315879691
"4436",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"No Comp.","Not Effective Comp.","Army","YOUNG",0.657057309257543,0.37177458801016
"4437",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","Army","YOUNG",0.912493704613325,0.580077676473415
"4438",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","Army","YOUNG",0.101807353640202,0.557119455837023
"4439",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","Army","YOUNG",0.313092173761714,0.442464410671747
"4440",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"No Comp.","Not Effective Comp.","Army","YOUNG",0.205855882627948,0.206918470009954
"4441",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"No Comp.","Not Effective Comp.","Army","YOUNG",0.144112393275667,0.221020149888443
"4442",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"No Comp.","Not Effective Comp.","Army","YOUNG",0.628331879250335,0.326100051717983
"4443",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"No Comp.","Not Effective Comp.","Army","YOUNG",-0.0797801477293791,0.230888041598874
"4444",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"No Comp.","Not Effective Comp.","Army","YOUNG",0.107509442601174,0.21868705804071
"4445",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"No Comp.","Not Effective Comp.","Army","YOUNG",0.300018130223458,0.109249141698418
"4446",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0464832081071392,0.151336926977257
"4447",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0951103428684879,0.147203893733028
"4448",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"No Comp.","Not Effective Comp.","Army","YOUNG",0.143727156205342,0.0951069023936563
"4449",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"No Comp.","Not Effective Comp.","Army","YOUNG",0.140590062556921,0.126475853876917
"4450",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0152995762376358,0.0998722649999661
"4451",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0500714237458109,0.0686536875134559
"4452",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"No Comp.","Not Effective Comp.","Army","YOUNG",0.047470052865949,0.0376136842831319
"4453",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0320151222126536,0.0431855329414712
"4454",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0211493921259267,0.0335448557348431
"4455",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0860918020133035,0.0464187721172946
"4456",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0329930344453133,0.0467447428615145
"4457",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0159295996421245,0.0450048120335804
"4458",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0313196843296,0.0267474394723459
"4459",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"No Comp.","Not Effective Comp.","Army","YOUNG",0.028750514953,0.0253332663082415
"4460",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0221911623171,0.0274204538665667
"4461",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"No Comp.","Not Effective Comp.","Army","YOUNG",0.1073111362851,0.0527509378517333
"4462",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0031611623433,0.0442211536485
"4463",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0434994779068,0.0513239255117333
"4464",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0439597667014,0.0302068023171667
"4465",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"No Comp.","Not Effective Comp.","Army","YOUNG",0.016681975973,0.0347137401937333
"4466",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0115493247694,0.0240636891479333
"4467",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"No Comp.","Not Effective Comp.","Army","YOUNG",-0.0164526768575,0.00392620796163333
"4468",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"No Comp.","Not Effective Comp.","Army","YOUNG",0.0162781960024,0.0037916146381
"4469",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"No Comp.","Not Effective Comp.","Army","YOUNG",-0.0009677179205,-0.000380732925199999
"4470",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",0.566625564516129,NA
"4471",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",1.4928045854081,NA
"4472",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",1.87653358089413,1.31198791027279
"4473",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",1.77955854244425,1.71629890291549
"4474",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",1.44717390685213,1.70108867673017
