"","SignedMonth","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2508",2014-04-01,"FSS","DLA","YOUNG",0.0011256636755,0.000196769059066667
"2509",2014-05-01,"FSS","DLA","YOUNG",-0.0001350231212,0.000177085165166667
"2510",2014-06-01,"FSS","DLA","YOUNG",-0.0001360939901,0.000284848854733333
"2511",2014-07-01,"FSS","DLA","YOUNG",-6.93125602e-05,-0.000113476557166667
"2512",2014-08-01,"FSS","DLA","YOUNG",-1.96758625e-05,-7.50274709333333e-05
"2513",2014-09-01,"FSS","DLA","YOUNG",-0.0005642000203,-0.000217729481
"2514",2009-04-01,"FSS","DLA","CARTER",0.00137100805369128,NA
"2515",2009-05-01,"FSS","DLA","CARTER",0.00899858749729379,NA
"2516",2009-06-01,"FSS","DLA","CARTER",0.00841018260445984,0.00625992605181497
"2517",2009-07-01,"FSS","DLA","CARTER",0.0126103496969041,0.0100063732662192
"2518",2009-08-01,"FSS","DLA","CARTER",0.00820978442303529,0.00974343890813307
"2519",2009-09-01,"FSS","DLA","CARTER",0.0597269243775709,0.0268490194991701
"2520",2009-10-01,"FSS","DLA","CARTER",0.0138685448224219,0.0272684178743427
"2521",2009-11-01,"FSS","DLA","CARTER",0.00555504188061617,0.0263835036935363
"2522",2009-12-01,"FSS","DLA","CARTER",0.00576170915703894,0.00839509862002567
"2523",2010-01-01,"FSS","DLA","CARTER",0.0056776283055199,0.00566479311439167
"2524",2010-02-01,"FSS","DLA","CARTER",0.00443096673085152,0.00529010139780345
"2525",2010-03-01,"FSS","DLA","CARTER",0.0114173935708173,0.00717532953572957
"2526",2010-04-01,"FSS","DLA","CARTER",0.00956100309157039,0.0084697877977464
"2527",2010-05-01,"FSS","DLA","CARTER",0.00822215481386393,0.00973351715875053
"2528",2010-06-01,"FSS","DLA","CARTER",0.0145826329054343,0.0107885969369562
"2529",2010-07-01,"FSS","DLA","CARTER",0.00982056467693624,0.0108751174654115
"2530",2010-08-01,"FSS","DLA","CARTER",0.0165306756846384,0.0136446244223363
"2531",2010-09-01,"FSS","DLA","CARTER",0.0601349861039795,0.0288287421551847
"2532",2010-10-01,"FSS","DLA","CARTER",0.0200012753566932,0.0322223123817704
"2533",2010-11-01,"FSS","DLA","CARTER",0.0087233313680235,0.0296198642762321
"2534",2010-12-01,"FSS","DLA","CARTER",0.00697938219681074,0.0119013296405092
"2535",2011-01-01,"FSS","DLA","CARTER",0.00844820027276542,0.00805030461253322
"2536",2011-02-01,"FSS","DLA","CARTER",0.00429883368652958,0.00657547205203525
"2537",2011-03-01,"FSS","DLA","CARTER",0.0110522163554343,0.00793308343824311
"2538",2011-04-01,"FSS","DLA","CARTER",0.0160343230696601,0.010461791037208
"2539",2011-05-01,"FSS","DLA","CARTER",0.0130075530109106,0.0133646974786683
"2540",2011-06-01,"FSS","DLA","CARTER",0.0108345694187998,0.0132921484997902
"2541",2011-07-01,"FSS","DLA","CARTER",0.00987569866764582,0.0112392736991188
"2542",2011-08-01,"FSS","DLA","CARTER",0.0164056068401175,0.0123719583088544
"2543",2011-09-01,"FSS","DLA","CARTER",0.0506040134809064,0.0256284396628899
"2544",2011-10-01,"FSS","DLA","CARTER",0.0295179297497683,0.0321758500235974
"2545",2011-11-01,"FSS","DLA","CARTER",0.00425016589434662,0.0281240363750071
"2546",2011-12-01,"FSS","DLA","CARTER",0.00714996280506642,0.0136393528163938
"2547",2012-01-01,"FSS","DLA","CARTER",0.00206561293378643,0.00448858054439982
"2548",2012-02-01,"FSS","DLA","CARTER",0.00253719230769231,0.00391758934884839
"2549",2012-03-01,"FSS","DLA","CARTER",0.0112190186489548,0.00527394129681118
"2550",2012-04-01,"FSS","DLA","CARTER",0.00385260369683864,0.00586960488449524
"2551",2012-05-01,"FSS","DLA","CARTER",0.00347373156214602,0.00618178463597982
"2552",2012-06-01,"FSS","DLA","CARTER",0.00256846507053856,0.00329826677650774
"2553",2012-07-01,"FSS","DLA","CARTER",0.00389650918545979,0.00331290193938146
"2554",2012-08-01,"FSS","DLA","CARTER",0.0102514390485017,0.00557213776816668
"2555",2012-09-01,"FSS","DLA","CARTER",0.0124973522088353,0.00888176681426561
"2556",2012-10-01,"FSS","DLA","CARTER",0.0220713144189093,0.0149400352254155
"2557",2012-11-01,"FSS","DLA","CARTER",0.00346720004336346,0.0126786222237027
"2558",2012-12-01,"FSS","DLA","CARTER",0.00199333392688128,0.00917728279638469
"2559",2013-01-01,"FSS","DLA","CARTER",0.00144588207118919,0.00230213868047798
"2560",2013-02-01,"FSS","DLA","CARTER",0.000633611303341119,0.00135760910047053
"2561",2013-03-01,"FSS","DLA","CARTER",-5.56686705595613e-05,0.000674608234656917
"2562",2013-04-01,"FSS","DLA","CARTER",0.000549567501675637,0.000375836711485732
"2563",2013-05-01,"FSS","DLA","CARTER",5.38774042855692e-05,0.000182592078467215
"2564",2013-06-01,"FSS","DLA","CARTER",0.00162896062221997,0.000744135176060391
"2565",2013-07-01,"FSS","DLA","CARTER",0.00149897746531939,0.00106060516394164
"2566",2013-08-01,"FSS","DLA","CARTER",0.000105237541078501,0.00107772520953928
"2567",2013-09-01,"FSS","DLA","CARTER",0.00627465983741241,0.00262629161460343
"2568",2013-10-01,"FSS","DLA","CARTER",0.0125071118951,0.00629566975786364
"2569",2013-11-01,"FSS","DLA","CARTER",-0.0001567729008,0.00620833294390414
"2570",2013-12-01,"FSS","DLA","CARTER",2.92062083e-05,0.00412651506753333
"2571",2014-01-01,"FSS","DLA","CARTER",0.0004964585432,0.000122963950233333
"2572",2014-02-01,"FSS","DLA","CARTER",0.0004152825558,0.000313649102433333
"2573",2014-03-01,"FSS","DLA","CARTER",0.0103294342983,0.00374705846576667
"2574",2014-04-01,"FSS","DLA","CARTER",-5.52051469e-05,0.00356317056906667
"2575",2014-05-01,"FSS","DLA","CARTER",0.0002439016797,0.00350604361036667
"2576",2014-06-01,"FSS","DLA","CARTER",0.000179122536,0.000122606356266667
"2577",2014-07-01,"FSS","DLA","CARTER",0.0005797511652,0.0003342584603
"2578",2014-08-01,"FSS","DLA","CARTER",0.0002356351899,0.0003315029637
"2579",2014-09-01,"FSS","DLA","CARTER",0.0027981124301,0.00120449959506667
"2580",2011-11-01,"FSS","DLA","KENDALL",0.0133281833178869,NA
"2581",2011-12-01,"FSS","DLA","KENDALL",0.0169482023581506,NA
"2582",2012-01-01,"FSS","DLA","KENDALL",0.015922649304912,0.0153996783269831
"2583",2012-02-01,"FSS","DLA","KENDALL",0.00630003488827103,0.0130569621837778
"2584",2012-03-01,"FSS","DLA","KENDALL",0.0215835489239007,0.0146020777056946
"2585",2012-04-01,"FSS","DLA","KENDALL",0.0115553607249511,0.0131463148457076
"2586",2012-05-01,"FSS","DLA","KENDALL",0.0138803996601792,0.0156731031030103
"2587",2012-06-01,"FSS","DLA","KENDALL",0.00999083761713521,0.0118088660007552
"2588",2012-07-01,"FSS","DLA","KENDALL",0.0111520247348368,0.0116744206707171
"2589",2012-08-01,"FSS","DLA","KENDALL",0.00968413690660076,0.0102756664195243
"2590",2012-09-01,"FSS","DLA","KENDALL",0.0589067070847493,0.0265809562420623
"2591",2012-10-01,"FSS","DLA","KENDALL",0.0149605790344267,0.0278504743419256
"2592",2012-11-01,"FSS","DLA","KENDALL",0.00940599080237636,0.0277577589738508
"2593",2012-12-01,"FSS","DLA","KENDALL",0.0192800483849904,0.0145488727405978
"2594",2013-01-01,"FSS","DLA","KENDALL",0.0102354070356454,0.0129738154076707
"2595",2013-02-01,"FSS","DLA","KENDALL",0.0125442970154362,0.0140199174786906
"2596",2013-03-01,"FSS","DLA","KENDALL",0.0243785496728953,0.0157194179079923
"2597",2013-04-01,"FSS","DLA","KENDALL",0.00661467735107139,0.0145125080131343
"2598",2013-05-01,"FSS","DLA","KENDALL",0.00762083139534884,0.0128713528064385
"2599",2013-06-01,"FSS","DLA","KENDALL",0.0046486056003859,0.00629470478226871
"2600",2013-07-01,"FSS","DLA","KENDALL",0.00443761189468874,0.00556901629680783
"2601",2013-08-01,"FSS","DLA","KENDALL",0.0109836593770692,0.00668995895738127
"2602",2013-09-01,"FSS","DLA","KENDALL",0.0569012770053823,0.0241075160923801
"2603",2013-10-01,"FSS","DLA","KENDALL",0.0148364908679,0.0275738090834505
"2604",2013-11-01,"FSS","DLA","KENDALL",0.0010235627571,0.0242537768767941
"2605",2013-12-01,"FSS","DLA","KENDALL",0.0243631055041,0.0134077197097
"2606",2014-01-01,"FSS","DLA","KENDALL",0.0085372252294,0.0113079644968667
"2607",2014-02-01,"FSS","DLA","KENDALL",0.0062267812346,0.0130423706560333
"2608",2014-03-01,"FSS","DLA","KENDALL",0.0141232653565,0.00962909060683333
"2609",2014-04-01,"FSS","DLA","KENDALL",0.0150330929784,0.0117943798565
"2610",2014-05-01,"FSS","DLA","KENDALL",0.0152672052239,0.0148078545196
"2611",2014-06-01,"FSS","DLA","KENDALL",0.0055242916294,0.0119415299439
"2612",2014-07-01,"FSS","DLA","KENDALL",0.0065279705097,0.009106489121
"2613",2014-08-01,"FSS","DLA","KENDALL",0.0159870184971,0.00934642687873333
"2614",2014-09-01,"FSS","DLA","KENDALL",0.0635288687579,0.0286812859215667
"2615",2007-07-01,"FSS","MDA","YOUNG",0.000226945785161073,NA
"2616",2007-08-01,"FSS","MDA","YOUNG",0.00230378269166012,NA
"2617",2007-09-01,"FSS","MDA","YOUNG",0.00132586730272758,0.00128553192651626
"2618",2007-10-01,"FSS","MDA","YOUNG",0.000766160520607375,0.00146527017166502
"2619",2007-11-01,"FSS","MDA","YOUNG",0.00222840130151844,0.0014401430416178
"2620",2007-12-01,"FSS","MDA","YOUNG",0.00419127006507592,0.00239527729573391
"2621",2008-01-01,"FSS","MDA","YOUNG",0.00601870173535792,0.00414612436731743
"2622",2008-02-01,"FSS","MDA","YOUNG",0.00679024186550976,0.00566673788864787
"2623",2008-03-01,"FSS","MDA","YOUNG",0.00373262255965293,0.0055138553868402
"2624",2008-04-01,"FSS","MDA","YOUNG",0.00612043781995662,0.00554776741503977
"2625",2008-05-01,"FSS","MDA","YOUNG",0.001254715,0.00370259179320318
"2626",2008-06-01,"FSS","MDA","YOUNG",0.000465138091106291,0.00261343030368764
"2627",2008-07-01,"FSS","MDA","YOUNG",0.00253961647505423,0.00141982318872017
"2628",2008-08-01,"FSS","MDA","YOUNG",0.00237690724511931,0.00179388727042661
"2629",2008-09-01,"FSS","MDA","YOUNG",0.00161703591106291,0.00217785321041215
"2630",2008-10-01,"FSS","MDA","YOUNG",0.000722029919896081,0.00157199102535943
"2631",2008-11-01,"FSS","MDA","YOUNG",0.0141190907122754,0.00548605218107812
"2632",2008-12-01,"FSS","MDA","YOUNG",0.00711687380385365,0.00731933147867504
"2633",2009-01-01,"FSS","MDA","YOUNG",0.00875964969690409,0.00999853807101104
"2634",2009-02-01,"FSS","MDA","YOUNG",0.00151761213466118,0.00579804521180631
"2635",2009-03-01,"FSS","MDA","YOUNG",0.00204509040917948,0.00410745074691492
"2636",2009-04-01,"FSS","MDA","YOUNG",0.000962435029227106,0.00150837919102259
"2637",2009-05-01,"FSS","MDA","YOUNG",0.000641917081619398,0.00121648084000866
"2638",2009-06-01,"FSS","MDA","YOUNG",0.00493772274301797,0.00218069161795482
"2639",2009-07-01,"FSS","MDA","YOUNG",0.00104156967958433,0.00220706983474056
"2640",2009-08-01,"FSS","MDA","YOUNG",0.00322998266940896,0.00306975836400375
"2641",2009-09-01,"FSS","MDA","YOUNG",0.00216147446416973,0.00214434227105434
"2642",2009-10-01,"FSS","MDA","YOUNG",0.00204756418485237,0.00247967377281036
"2643",2009-11-01,"FSS","MDA","YOUNG",0.00162928977321352,0.00194610947407854
"2644",2009-12-01,"FSS","MDA","YOUNG",0.00683985421480531,0.00350556939095707
"2645",2010-01-01,"FSS","MDA","YOUNG",0.00329126835686778,0.00392013744829554
"2646",2010-02-01,"FSS","MDA","YOUNG",0.00722050918913137,0.00578387725360148
"2647",2010-03-01,"FSS","MDA","YOUNG",0.00387102894736842,0.00479426883112252
"2648",2010-04-01,"FSS","MDA","YOUNG",0.00613480551989731,0.00574211455213236
"2649",2010-05-01,"FSS","MDA","YOUNG",0.00098114323919555,0.00366232590215376
"2650",2010-06-01,"FSS","MDA","YOUNG",0.000609462494651262,0.00257513708458137
"2651",2010-07-01,"FSS","MDA","YOUNG",0.00222270348737698,0.00127110307374126
"2652",2010-08-01,"FSS","MDA","YOUNG",0.00192836113607189,0.00158684237270004
"2653",2010-09-01,"FSS","MDA","YOUNG",0.00283521772571673,0.0023287607830552
"2654",2010-10-01,"FSS","MDA","YOUNG",0.00144387830465799,0.00206915238881554
"2655",2010-11-01,"FSS","MDA","YOUNG",0.00115473447335292,0.00181127683457588
"2656",2010-12-01,"FSS","MDA","YOUNG",0.00376583016156106,0.00212148097985732
"2657",2011-01-01,"FSS","MDA","YOUNG",0.00203027633235418,0.00231694698908938
"2658",2011-02-01,"FSS","MDA","YOUNG",0.00108177318506085,0.00229262655965869
"2659",2011-03-01,"FSS","MDA","YOUNG",0.00359700050356693,0.00223635000699399
"2660",2011-04-01,"FSS","MDA","YOUNG",0.00018728300461603,0.00162201889774794
"2661",2011-05-01,"FSS","MDA","YOUNG",0.000682172807385648,0.0014888187718562
"2662",2011-06-01,"FSS","MDA","YOUNG",0.00169384922366765,0.000854435011889775
"2663",2011-07-01,"FSS","MDA","YOUNG",0.000231037767519933,0.000869019932857742
"2664",2011-08-01,"FSS","MDA","YOUNG",-0.000175567268149391,0.000583106574346062
"2665",2011-09-01,"FSS","MDA","YOUNG",0.00179221496013428,0.000615895153168275
"2666",2011-10-01,"FSS","MDA","YOUNG",1.54464009885697e-05,0.000544031364324488
"2667",2011-11-01,"FSS","MDA","YOUNG",0.000594432447739677,0.00080069793628751
"2668",2011-12-01,"FSS","MDA","YOUNG",0.000306276469982494,0.000305385106236913
"2669",2012-01-01,"FSS","MDA","YOUNG",0.000617461178045515,0.000506056698589229
"2670",2012-02-01,"FSS","MDA","YOUNG",0.00485523918237051,0.00192632561013284
"2671",2012-03-01,"FSS","MDA","YOUNG",0.000286619308001236,0.00191977322280575
"2672",2012-04-01,"FSS","MDA","YOUNG",0.000649059983523839,0.00193030615796519
"2673",2012-06-01,"FSS","MDA","YOUNG",0.000157746493666976,0.000364475261730683
"2674",2012-08-01,"FSS","MDA","YOUNG",0.00147342894655545,0.000760078474582089
"2675",2012-09-01,"FSS","MDA","YOUNG",-3.20617238183503e-05,0.000533037905468026
"2676",2012-11-01,"FSS","MDA","YOUNG",0.000437203801970143,0.000626190341569082
"2677",2013-03-01,"FSS","MDA","YOUNG",-1.46237432720626e-06,0.000134559901274862
"2678",2013-04-01,"FSS","MDA","YOUNG",-1.54666703564537e-05,0.000140091585762161
"2679",2013-05-01,"FSS","MDA","YOUNG",-0.000684776815273687,-0.000233901953319116
"2680",2013-08-01,"FSS","MDA","YOUNG",-2.46546156189702e-05,-0.00024163270041637
"2681",2013-09-01,"FSS","MDA","YOUNG",-8.14816060729156e-05,-0.000263637678988524
"2682",2014-02-01,"FSS","MDA","YOUNG",-0.00016090954,-8.90152538972953e-05
"2683",2014-05-01,"FSS","MDA","YOUNG",-4.80677e-06,-8.23993053576385e-05
"2684",2014-06-01,"FSS","MDA","YOUNG",-0.0001335905881,-9.97689660333333e-05
"2685",2014-09-01,"FSS","MDA","YOUNG",0,-4.61324527e-05
"2686",2009-04-01,"FSS","MDA","CARTER",0.000100454643862308,NA
"2687",2009-05-01,"FSS","MDA","CARTER",0.00162392937865339,NA
"2688",2009-06-01,"FSS","MDA","CARTER",0,0.000574794674171899
"2689",2009-07-01,"FSS","MDA","CARTER",0.000271378685862741,0.00063176935483871
"2690",2009-08-01,"FSS","MDA","CARTER",0.000269902792812297,0.000180427159558346
"2691",2009-09-01,"FSS","MDA","CARTER",0.00129585286858627,0.000612378115753771
"2692",2009-10-01,"FSS","MDA","CARTER",0.000513380776636714,0.000693045479345095
"2693",2009-11-01,"FSS","MDA","CARTER",0.00197126785408644,0.00126016716643647
"2694",2009-12-01,"FSS","MDA","CARTER",0.00408358801882756,0.0021894122165169
"2695",2010-01-01,"FSS","MDA","CARTER",0.0034318438275567,0.00316223323349023
"2696",2010-02-01,"FSS","MDA","CARTER",0.00876023874625588,0.00542522353088004
"2697",2010-03-01,"FSS","MDA","CARTER",0.00146832880830124,0.00455347046070461
"2698",2010-04-01,"FSS","MDA","CARTER",0.00881641787548139,0.0063483284766795
"2699",2010-05-01,"FSS","MDA","CARTER",0.00890440838682071,0.00639638502353445
"2700",2010-06-01,"FSS","MDA","CARTER",0.0046589141741549,0.007459913478819
"2701",2010-07-01,"FSS","MDA","CARTER",0.00155527353444587,0.00503953203180716
"2702",2010-08-01,"FSS","MDA","CARTER",0.000943841388532306,0.00238600969904436
"2703",2010-09-01,"FSS","MDA","CARTER",0.00345558284124947,0.00198489925474255
"2704",2010-10-01,"FSS","MDA","CARTER",0.00169090809903483,0.0020301107762722
"2705",2010-11-01,"FSS","MDA","CARTER",0.00300855108057071,0.002718347340285
"2706",2010-12-01,"FSS","MDA","CARTER",0.00304706687998321,0.00258217535319625
"2707",2011-01-01,"FSS","MDA","CARTER",0.00476096159253042,0.00360552651769478
"2708",2011-02-01,"FSS","MDA","CARTER",0.00123886043852287,0.00301562963701217
"2709",2011-03-01,"FSS","MDA","CARTER",0.00530968489299203,0.00376983564134844
"2710",2011-04-01,"FSS","MDA","CARTER",0.00187766185480487,0.00280873572877325
"2711",2011-05-01,"FSS","MDA","CARTER",0.00224071961812841,0.00314268878864177
"2712",2011-06-01,"FSS","MDA","CARTER",0.00721399207931179,0.00377745785074836
"2713",2011-07-01,"FSS","MDA","CARTER",0.00266522589173311,0.0040399791963911
"2714",2011-08-01,"FSS","MDA","CARTER",0.00178387445446916,0.00388769747517135
"2715",2011-09-01,"FSS","MDA","CARTER",0.00225474756609316,0.00223461597076514
"2716",2011-10-01,"FSS","MDA","CARTER",5.12825043764803e-05,0.00136330150831293
"2717",2011-11-01,"FSS","MDA","CARTER",0.00573831393265369,0.00268144800104111
"2718",2011-12-01,"FSS","MDA","CARTER",0.00011870499433632,0.0019694338104555
"2719",2012-01-01,"FSS","MDA","CARTER",0.000204697199052621,0.00202057204201421
"2720",2012-02-01,"FSS","MDA","CARTER",0.000153572752548656,0.000158991648645866
"2721",2012-03-01,"FSS","MDA","CARTER",0.00225770492225312,0.000871991624618131
"2722",2012-04-01,"FSS","MDA","CARTER",0.00026468063021316,0.000891986101671644
"2723",2012-05-01,"FSS","MDA","CARTER",0.000979556132221192,0.00116731389489582
"2724",2012-06-01,"FSS","MDA","CARTER",0.000611958727216559,0.000618731829883637
"2725",2012-07-01,"FSS","MDA","CARTER",0.000176424446503965,0.000589313101980572
"2726",2012-08-01,"FSS","MDA","CARTER",-0.000739989033055298,1.61313802217417e-05
"2727",2012-09-01,"FSS","MDA","CARTER",0.000862589403768922,9.96749390725294e-05
"2728",2012-10-01,"FSS","MDA","CARTER",-7.57054940591043e-06,3.83432737692377e-05
"2729",2012-11-01,"FSS","MDA","CARTER",0.000626162790799228,0.00049372721505408
"2730",2012-12-01,"FSS","MDA","CARTER",0.000169276317660201,0.00026262285301784
"2731",2013-02-01,"FSS","MDA","CARTER",0.000170675860363562,0.000322038322940997
"2732",2013-03-01,"FSS","MDA","CARTER",0.000622781588301005,0.00032091125544159
"2733",2013-04-01,"FSS","MDA","CARTER",0.000429032962628212,0.00040749680376426
"2734",2013-05-01,"FSS","MDA","CARTER",0.00425322124190109,0.00176834526427677
"2735",2013-06-01,"FSS","MDA","CARTER",0.000234056279882198,0.0016387701614705
"2736",2013-07-01,"FSS","MDA","CARTER",0.000389863569919773,0.00162571369723435
"2737",2013-08-01,"FSS","MDA","CARTER",-0.00010164198385295,0.000174092621983007
"2738",2013-09-01,"FSS","MDA","CARTER",-0.000310924875190413,-7.56776304119695e-06
"2739",2013-10-01,"FSS","MDA","CARTER",4.34072109e-05,-0.000123053216047788
"2740",2013-11-01,"FSS","MDA","CARTER",0.0004489203325,6.04675560698623e-05
"2741",2013-12-01,"FSS","MDA","CARTER",0.0001144985078,0.0002022753504
"2742",2014-02-01,"FSS","MDA","CARTER",8.25140391e-05,0.0002153109598
"2743",2014-03-01,"FSS","MDA","CARTER",0.0006314797197,0.000276164088866667
"2744",2014-04-01,"FSS","MDA","CARTER",0.0003901905918,0.0003680614502
"2745",2014-05-01,"FSS","MDA","CARTER",0.0001983824782,0.000406684263233333
"2746",2014-06-01,"FSS","MDA","CARTER",0.0049198103211,0.00183612779703333
"2747",2014-07-01,"FSS","MDA","CARTER",8.39768203e-05,0.00173405653986667
"2748",2014-08-01,"FSS","MDA","CARTER",2.02893798e-05,0.00167469217373333
"2749",2014-09-01,"FSS","MDA","CARTER",-1.91037598e-05,2.83874801e-05
"2750",2011-11-01,"FSS","MDA","KENDALL",0.000144294356914839,NA
"2751",2011-12-01,"FSS","MDA","KENDALL",9.26188857996087e-05,NA
"2752",2012-01-01,"FSS","MDA","KENDALL",0.000103692256204304,0.000113535166306251
"2753",2012-02-01,"FSS","MDA","KENDALL",5.2667078570693e-05,8.29927401915354e-05
"2754",2012-03-01,"FSS","MDA","KENDALL",0.000668703099577798,0.000275020811450932
"2755",2012-04-01,"FSS","MDA","KENDALL",5.18420862938935e-05,0.000257737421480795
"2756",2012-05-01,"FSS","MDA","KENDALL",0.000124347739676655,0.000281630975182782
"2757",2012-06-01,"FSS","MDA","KENDALL",0.000240026773761714,0.000138738866577421
"2758",2012-07-01,"FSS","MDA","KENDALL",0.00362412545566883,0.0013294999897024
"2759",2012-08-01,"FSS","MDA","KENDALL",0.000192344763670065,0.00135216566436687
"2760",2012-09-01,"FSS","MDA","KENDALL",0.00119011325301205,0.00166886115745031
"2761",2012-10-01,"FSS","MDA","KENDALL",0,0.000460819338894038
"2762",2012-11-01,"FSS","MDA","KENDALL",0.00417402000609323,0.00178804441970176
