"","SignedMonth","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2122",2011-06-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.34686904096727,1.31658526068681
"2123",2011-07-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.830905206095258,1.20292262463282
"2124",2011-08-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.53510226736257,1.23762550480836
"2125",2011-09-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.66909775675619,1.34503507673801
"2126",2011-10-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.954082946143549,1.38609432342077
"2127",2011-11-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.201783393564,1.27498803215458
"2128",2011-12-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.83074442720626,1.32887025563794
"2129",2012-01-01,"Large (Big 6)","Air Force","Small Business
Task Force",2.3017193750901,1.77808239862012
"2130",2012-02-01,"Large (Big 6)","Air Force","Small Business
Task Force",2.03665083450726,2.05637154560121
"2131",2012-03-01,"Large (Big 6)","Air Force","Small Business
Task Force",5.67148602913191,3.33661874624309
"2132",2012-04-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.48991972436412,3.06601886266777
"2133",2012-05-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.52389216673875,2.89509930674493
"2134",2012-06-01,"Large (Big 6)","Air Force","Small Business
Task Force",5.43616174874884,2.81665787995057
"2135",2012-07-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.769729287375142,2.57659440095424
"2136",2012-08-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.24233632244877,2.48274245285758
"2137",2012-09-01,"Large (Big 6)","Air Force","Small Business
Task Force",3.08214821405623,1.69807127462671
"2138",2012-10-01,"Large (Big 6)","Air Force","Small Business
Task Force",2.64282901731583,2.32243785127361
"2139",2012-11-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.60804565708013,2.44434096281739
"2140",2012-12-01,"Large (Big 6)","Air Force","Small Business
Task Force",3.64111392104225,2.63066286514607
"2141",2013-01-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.843655656119833,2.03093841141407
"2142",2013-02-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.43650460831868,1.97375806182692
"2143",2013-03-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.984867443347923,1.08834256926214
"2144",2013-04-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.11098213111476,1.17745139426045
"2145",2013-05-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.53733286254443,1.2110608123357
"2146",2013-06-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.995636326462679,1.21465044004062
"2147",2013-07-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.05826095487986,1.19707671462899
"2148",2013-08-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.515939378259064,0.856612219867201
"2149",2013-09-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.678605793263938,0.750935375467621
"2150",2013-10-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.2218591774792,0.805468116334067
"2151",2013-11-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.6986634852149,0.866376151986013
"2152",2013-12-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.5085326665585,1.1430184430842
"2153",2014-01-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.1869101616478,0.798035437807067
"2154",2014-02-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.4207967348616,0.7054131876893
"2155",2014-03-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.3950334785286,0.667580125012667
"2156",2014-04-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.0476059984323,0.954478737274167
"2157",2014-05-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.3487606895295,0.930466722163467
"2158",2014-06-01,"Large (Big 6)","Air Force","Small Business
Task Force",1.5057130686328,0.967359918864867
"2159",2014-07-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.3547465169915,0.7364067583846
"2160",2014-08-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.3919075329175,0.750789039513933
"2161",2014-09-01,"Large (Big 6)","Air Force","Small Business
Task Force",0.7683592416958,0.505004430534933
"2162",2013-04-01,"Large (Big 6)","Air Force","BBP2",0.252631861962527,NA
"2163",2013-05-01,"Large (Big 6)","Air Force","BBP2",0.195352937315223,NA
"2164",2013-06-01,"Large (Big 6)","Air Force","BBP2",1.3957095683265,0.614564789201415
"2165",2013-07-01,"Large (Big 6)","Air Force","BBP2",0.290095147297959,0.627052550979892
"2166",2013-08-01,"Large (Big 6)","Air Force","BBP2",0.553372556346806,0.74639242399042
"2167",2013-09-01,"Large (Big 6)","Air Force","BBP2",1.00238442730933,0.615284043651366
"2168",2013-10-01,"Large (Big 6)","Air Force","BBP2",1.0388010846859,0.864852689447346
"2169",2013-11-01,"Large (Big 6)","Air Force","BBP2",0.3757724570761,0.805652656357111
"2170",2013-12-01,"Large (Big 6)","Air Force","BBP2",1.9867242641618,1.13376593530793
"2171",2014-01-01,"Large (Big 6)","Air Force","BBP2",0.4800153136316,0.947504011623167
"2172",2014-02-01,"Large (Big 6)","Air Force","BBP2",0.485437771562,0.9840591164518
"2173",2014-03-01,"Large (Big 6)","Air Force","BBP2",0.8835134981508,0.616322194448133
"2174",2014-04-01,"Large (Big 6)","Air Force","BBP2",0.9898126247732,0.786254631495333
"2175",2014-05-01,"Large (Big 6)","Air Force","BBP2",0.3537565574849,0.742360893469633
"2176",2014-06-01,"Large (Big 6)","Air Force","BBP2",1.3322819501769,0.891950377478333
"2177",2014-07-01,"Large (Big 6)","Air Force","BBP2",0.3815424473397,0.689193651667167
"2178",2014-08-01,"Large (Big 6)","Air Force","BBP2",0.7106292071367,0.8081512015511
"2179",2014-09-01,"Large (Big 6)","Air Force","BBP2",0.9631476849306,0.685106446469
"2180",2007-07-01,"Large (Big 6)","DLA","YOUNG",0.0219054077786508,NA
"2181",2007-08-01,"Large (Big 6)","DLA","YOUNG",0.0786560177909979,NA
"2182",2007-09-01,"Large (Big 6)","DLA","YOUNG",0.0591739933662588,0.0532451396453025
"2183",2007-10-01,"Large (Big 6)","DLA","YOUNG",0.0722751900759219,0.0700350670777262
"2184",2007-11-01,"Large (Big 6)","DLA","YOUNG",0.0752563721041215,0.0689018518487674
"2185",2007-12-01,"Large (Big 6)","DLA","YOUNG",0.0531992760303688,0.0669102794034707
"2186",2008-01-01,"Large (Big 6)","DLA","YOUNG",0.0702520941214751,0.0662359140853218
"2187",2008-02-01,"Large (Big 6)","DLA","YOUNG",0.0479100596854664,0.0571204766124367
"2188",2008-03-01,"Large (Big 6)","DLA","YOUNG",0.0536005861930586,0.0572542466666667
"2189",2008-04-01,"Large (Big 6)","DLA","YOUNG",0.0647993743275488,0.0554366734020246
"2190",2008-05-01,"Large (Big 6)","DLA","YOUNG",0.0878190568329718,0.0687396724511931
"2191",2008-06-01,"Large (Big 6)","DLA","YOUNG",0.105446344967462,0.0860215920426609
"2192",2008-07-01,"Large (Big 6)","DLA","YOUNG",0.0924846907700651,0.095250030856833
"2193",2008-08-01,"Large (Big 6)","DLA","YOUNG",0.0844906086984816,0.0941405481453362
"2194",2008-09-01,"Large (Big 6)","DLA","YOUNG",0.197709474002169,0.124894924490239
"2195",2008-10-01,"Large (Big 6)","DLA","YOUNG",0.0576213835678718,0.113273822089508
"2196",2008-11-01,"Large (Big 6)","DLA","YOUNG",0.0522623832756008,0.102531080281881
"2197",2008-12-01,"Large (Big 6)","DLA","YOUNG",0.11900563996536,0.0762964689362777
"2198",2009-01-01,"Large (Big 6)","DLA","YOUNG",0.0580302567330591,0.0764327599913401
"2199",2009-02-01,"Large (Big 6)","DLA","YOUNG",0.0462835243126218,0.0744398070036805
"2200",2009-03-01,"Large (Big 6)","DLA","YOUNG",0.0710908885797792,0.0584682232084867
"2201",2009-04-01,"Large (Big 6)","DLA","YOUNG",0.0516221144078805,0.0563321757667605
"2202",2009-05-01,"Large (Big 6)","DLA","YOUNG",0.000660343505087681,0.0411244488309158
"2203",2009-06-01,"Large (Big 6)","DLA","YOUNG",0.00479883761636718,0.0190270985097785
"2204",2009-07-01,"Large (Big 6)","DLA","YOUNG",0.00748877578480191,0.00431598563541892
"2205",2009-08-01,"Large (Big 6)","DLA","YOUNG",0.00662071613985711,0.0063027765136754
"2206",2009-09-01,"Large (Big 6)","DLA","YOUNG",0.0380659222775493,0.0173918047340694
"2207",2009-10-01,"Large (Big 6)","DLA","YOUNG",0.0433879693089431,0.0293582025754498
"2208",2009-11-01,"Large (Big 6)","DLA","YOUNG",0.000114117800599059,0.0271893364623638
"2209",2009-12-01,"Large (Big 6)","DLA","YOUNG",0.0004489912173727,0.0146503594423049
"2210",2010-01-01,"Large (Big 6)","DLA","YOUNG",0.0280611794394523,0.00954142948580802
"2211",2010-02-01,"Large (Big 6)","DLA","YOUNG",2.64126658108686e-05,0.00951219444087862
"2212",2010-03-01,"Large (Big 6)","DLA","YOUNG",0.000895042158750535,0.00966087808800456
"2213",2010-04-01,"Large (Big 6)","DLA","YOUNG",-2.23016581086864e-05,0.000299717722150906
"2214",2010-05-01,"Large (Big 6)","DLA","YOUNG",-3.12757595207531e-05,0.000280488247040365
"2215",2010-06-01,"Large (Big 6)","DLA","YOUNG",-0.000326326540436457,-0.000126634652688632
"2216",2010-07-01,"Large (Big 6)","DLA","YOUNG",0.00353395544501498,0.00105878438168592
"2217",2010-08-01,"Large (Big 6)","DLA","YOUNG",0.072284255648267,0.0251639615176152
"2218",2010-09-01,"Large (Big 6)","DLA","YOUNG",0.00282029258664955,0.0262128345599772
"2219",2010-10-01,"Large (Big 6)","DLA","YOUNG",0.000148195247587075,0.0250842478275012
"2220",2010-11-01,"Large (Big 6)","DLA","YOUNG",0.000228249223667646,0.00106557901930142
"2221",2010-12-01,"Large (Big 6)","DLA","YOUNG",0.00717880314729333,0.00251841587284935
"2222",2011-01-01,"Large (Big 6)","DLA","YOUNG",-3.28913134704154e-05,0.00245805368583019
"2223",2011-02-01,"Large (Big 6)","DLA","YOUNG",-8.63660302140159e-05,0.0023531819345363
"2224",2011-03-01,"Large (Big 6)","DLA","YOUNG",-1.78304657994125e-05,-4.56959364946146e-05
"2225",2011-04-01,"Large (Big 6)","DLA","YOUNG",-0.000146780528745279,-8.36590082529025e-05
"2226",2011-05-01,"Large (Big 6)","DLA","YOUNG",0,-5.48703315148972e-05
"2227",2011-06-01,"Large (Big 6)","DLA","YOUNG",0,-4.8926842915093e-05
"2228",2011-07-01,"Large (Big 6)","DLA","YOUNG",0.000148705329416702,4.95684431389005e-05
"2229",2011-08-01,"Large (Big 6)","DLA","YOUNG",-7.6808015107008e-06,4.70081759686669e-05
"2230",2011-09-01,"Large (Big 6)","DLA","YOUNG",0.000959486256819135,0.000366836928241712
"2231",2011-10-01,"Large (Big 6)","DLA","YOUNG",0,0.000317268485102811
"2232",2011-11-01,"Large (Big 6)","DLA","YOUNG",6.38451240860879e-06,0.000321956923075914
"2233",2011-12-01,"Large (Big 6)","DLA","YOUNG",0,2.1281708028696e-06
"2234",2012-01-01,"Large (Big 6)","DLA","YOUNG",0.000574548450211101,0.000193644320873237
"2235",2012-02-01,"Large (Big 6)","DLA","YOUNG",-8.75296056018948e-05,0.000162339614869735
"2236",2012-03-01,"Large (Big 6)","DLA","YOUNG",0.000345172855524663,0.000277397233377956
"2237",2012-04-01,"Large (Big 6)","DLA","YOUNG",-0.000112204716301102,4.84795112072221e-05
"2238",2012-05-01,"Large (Big 6)","DLA","YOUNG",-2.91847389558233e-06,7.66832217759929e-05
"2239",2012-06-01,"Large (Big 6)","DLA","YOUNG",-9.79374729687983e-05,-7.10202210551608e-05
"2240",2012-07-01,"Large (Big 6)","DLA","YOUNG",0.00116977139326537,0.000356305148800329
"2241",2012-08-01,"Large (Big 6)","DLA","YOUNG",0.000263453413654618,0.00044509577798373
"2242",2012-09-01,"Large (Big 6)","DLA","YOUNG",4.09559262691793e-06,0.000479106799848968
"2243",2012-10-01,"Large (Big 6)","DLA","YOUNG",-1.11709149994922e-06,8.8810638260529e-05
"2244",2012-11-01,"Large (Big 6)","DLA","YOUNG",0,9.92833708989568e-07
"2245",2012-12-01,"Large (Big 6)","DLA","YOUNG",-4.81801881791409e-05,-1.64324265596967e-05
"2246",2013-02-01,"Large (Big 6)","DLA","YOUNG",0,-1.60600627263803e-05
"2247",2013-03-01,"Large (Big 6)","DLA","YOUNG",4.5113678277648e-05,-1.02216996716428e-06
"2248",2013-04-01,"Large (Big 6)","DLA","YOUNG",-0.000449509821062252,-0.000134798714261535
"2249",2013-05-01,"Large (Big 6)","DLA","YOUNG",0.000188235840255915,-7.20534341762296e-05
"2250",2013-06-01,"Large (Big 6)","DLA","YOUNG",0,-8.70913269354456e-05
"2251",2013-07-01,"Large (Big 6)","DLA","YOUNG",9.72126129785721e-05,9.51494844114959e-05
"2252",2013-09-01,"Large (Big 6)","DLA","YOUNG",-1.81464195186351e-05,2.6355397819979e-05
"2253",2013-11-01,"Large (Big 6)","DLA","YOUNG",0,2.6355397819979e-05
"2254",2013-12-01,"Large (Big 6)","DLA","YOUNG",0,-6.0488065062117e-06
"2255",2014-05-01,"Large (Big 6)","DLA","YOUNG",-6.3698398e-06,-2.12327993333333e-06
"2256",2014-06-01,"Large (Big 6)","DLA","YOUNG",-7.0608e-07,-2.35863993333333e-06
"2257",2009-04-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0583317164537779,NA
"2258",2009-05-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.227415303691275,NA
"2259",2009-06-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0954061981273003,0.127051072757451
"2260",2009-07-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.179465113531067,0.167428871783214
"2261",2009-08-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.160885438601429,0.145252250086599
"2262",2009-09-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.349626632074042,0.229992394735513
"2263",2009-10-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0909276536264442,0.200479908100638
"2264",2009-11-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.108336331942662,0.182963539214383
"2265",2009-12-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0967227645057766,0.0986622500249608
"2266",2010-01-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0827903080765939,0.095949801508344
"2267",2010-02-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0965734906076166,0.0920288543966624
"2268",2010-03-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0792573257595208,0.0862070414812438
"2269",2010-04-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0912658370239623,0.0890322177970332
"2270",2010-05-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0820641918699187,0.0841957848844673
"2271",2010-06-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.170180585911425,0.114503538268435
"2272",2010-07-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.198591979856654,0.150278919212666
"2273",2010-08-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.23642217936457,0.201731581710883
"2274",2010-09-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.140273072175866,0.191762410465697
"2275",2010-10-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.00075606446705833,0.125817105335832
"2276",2010-11-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0032962499055812,0.0481084621828353
"2277",2010-12-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.000448580434326479,0.00150029826898867
"2278",2011-01-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.00166483243810323,0.00180322092600364
"2279",2011-02-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.000722318768359211,0.000945243880262974
"2280",2011-03-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",2.76721359630718e-05,0.000804941114141838
"2281",2011-04-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.00038885749055812,0.000120377804588054
"2282",2011-05-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000746562998321443,-0.000369249450972164
"2283",2011-06-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-3.15432228283676e-05,-0.000388987903902644
"2284",2011-07-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000192617331095258,-0.000323574517415023
"2285",2011-08-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.000142438827108687,-2.72405756049797e-05
"2286",2011-09-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.00197062230381872,0.000640147933277381
"2287",2011-10-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000387722397281433,0.000575112911215323
"2288",2011-11-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.00323300873236536,0.00160530287963421
"2289",2011-12-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0010108953454845,0.00128539389352281
"2290",2012-01-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-4.77442899804346e-05,0.00139871992928981
"2291",2012-02-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",9.27430336731542e-05,0.000351964696392407
"2292",2012-03-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",4.58556482339615e-05,3.02847973088937e-05
"2293",2012-04-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.00237351391205849,-0.000744971743383791
"2294",2012-05-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",1.59004119040264e-05,-0.000770585950640167
"2295",2012-06-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000324263834826485,-0.000893959111660316
"2296",2012-07-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-5.6211656883946e-05,-0.000121525026602135
"2297",2012-08-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-5.10420142106889e-06,-0.000128526564377167
"2298",2012-09-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-5.48686335083926e-05,-3.87281639378025e-05
"2299",2012-10-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",3.51008506144003e-05,-8.2906614383537e-06
"2300",2012-11-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000494687710267086,-0.000171485164387026
"2301",2012-12-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-6.52905746927998e-05,-0.000174959144781829
"2302",2013-01-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-0.000186659428319962
"2303",2013-02-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",2.36772621102874e-05,-1.38711041941708e-05
"2304",2013-03-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,7.89242070342913e-06
"2305",2013-04-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000983468130699706,-0.000319930289529806
"2306",2013-05-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.00200108284756779,-0.000994850326089164
"2307",2013-06-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-8.17462964354626e-05,-0.00102209909156765
"2308",2013-07-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-5.56254483599066e-05,-0.000712818197454385
"2309",2013-08-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-3.1529034832944e-05,-5.63002598761044e-05
"2310",2013-09-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-4.58515283842795e-06,-3.05798786770929e-05
"2311",2013-10-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-1.2038062557124e-05
"2312",2013-11-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.0001083438613,-3.76430047128093e-05
"2313",2013-12-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-4.0105e-05,-4.94829537666667e-05
"2314",2014-01-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-4.94829537666667e-05
"2315",2014-02-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.00011022,-5.01083333333333e-05
"2316",2014-03-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.0003128205284,-0.000141013509466667
"2317",2014-04-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-0.000141013509466667
"2318",2014-05-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0004649362969,5.07052561666667e-05
"2319",2014-06-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,0.000154978765633333
"2320",2014-07-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,0.000154978765633333
"2321",2014-08-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",-1.15302695e-05,-3.84342316666667e-06
"2322",2014-09-01,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-3.84342316666667e-06
"2323",2010-09-01,"Large (Big 6)","DLA","Small Business
Task Force",0.115789699390244,NA
"2324",2010-10-01,"Large (Big 6)","DLA","Small Business
Task Force",0.0876281394880403,NA
"2325",2010-11-01,"Large (Big 6)","DLA","Small Business
Task Force",0.0899099295321024,0.0977759228034622
"2326",2010-12-01,"Large (Big 6)","DLA","Small Business
Task Force",0.0836587106168695,0.0870655932123374
"2327",2011-01-01,"Large (Big 6)","DLA","Small Business
Task Force",0.172861314341167,0.115476651496713
