"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2225",2010-12-31,"Q1",2011-09-30,2,"Ground Vehicles","Air Force","CARTER",0.00108748422156945,0.00671349632374951
"2226",2010-12-31,"Q1",2011-09-30,2,"Ground Vehicles","DLA","CARTER",0.0726739725870751,0.118631031280986
"2227",2010-12-31,"Q1",2011-09-30,2,"Ground Vehicles","Additional
DoD
Components","CARTER",4.62142362568191e-05,0.000807791220244214
"2228",2010-12-31,"Q1",2011-09-30,2,"Launchers & Munitions","Army","CARTER",0.011658483025598,0.360461489998691
"2229",2010-12-31,"Q1",2011-09-30,2,"Launchers & Munitions","Navy","CARTER",0.0825700046160302,0.181083618401464
"2230",2010-12-31,"Q1",2011-09-30,2,"Launchers & Munitions","Air Force","CARTER",0.0648552312631137,0.0893123204659673
"2231",2010-12-31,"Q1",2011-09-30,2,"Launchers & Munitions","DLA","CARTER",0.015339527832564,0.0187295990400374
"2232",2010-12-31,"Q1",2011-09-30,2,"Launchers & Munitions","Additional
DoD
Components","CARTER",0.00347579621275703,0.00570104562105451
"2233",2010-12-31,"Q1",2011-09-30,2,"Missiles & Space","Army","CARTER",0.011044280675619,0.0343288066237229
"2234",2010-12-31,"Q1",2011-09-30,2,"Missiles & Space","Navy","CARTER",0.0271855392257658,0.0462223767573263
"2235",2010-12-31,"Q1",2011-09-30,2,"Missiles & Space","Air Force","CARTER",0.0333532606798154,0.263682768069281
"2236",2010-12-31,"Q1",2011-09-30,2,"Missiles & Space","DLA","CARTER",0.00153103420058749,0.00894988946680545
"2237",2010-12-31,"Q1",2011-09-30,2,"Missiles & Space","MDA","CARTER",0,-0.000584372628726287
"2238",2010-12-31,"Q1",2011-09-30,2,"Other","Army","CARTER",0.157826355297944,0.723829011753857
"2239",2010-12-31,"Q1",2011-09-30,2,"Other","Navy","CARTER",0.123613427266051,0.36599978188857
"2240",2010-12-31,"Q1",2011-09-30,2,"Other","Air Force","CARTER",0.152489930864457,0.28378851081946
"2241",2010-12-31,"Q1",2011-09-30,2,"Other","DLA","CARTER",0.399023344922367,0.443216701876846
"2242",2010-12-31,"Q1",2011-09-30,2,"Other","MDA","CARTER",0.000670056682752832,0.000336603743059959
"2243",2010-12-31,"Q1",2011-09-30,2,"Other","Military
Health","CARTER",0,0.000165985080587648
"2244",2010-12-31,"Q1",2011-09-30,2,"Other","Additional
DoD
Components","CARTER",0.00183731411036509,0.0436414574741011
"2245",2010-12-31,"Q1",2011-09-30,2,"Ships","Army","CARTER",0.000152113921527486,0.0152877004399672
"2246",2010-12-31,"Q1",2011-09-30,2,"Ships","Navy","CARTER",0.162630331745699,0.137343448140736
"2247",2010-12-31,"Q1",2011-09-30,2,"Ships","Air Force","CARTER",3.243684431389e-05,0.000988813657846464
"2248",2010-12-31,"Q1",2011-09-30,2,"Ships","DLA","CARTER",0.067998192908099,0.0751830220476719
"2249",2010-12-31,"Q1",2011-09-30,2,"Ships","Additional
DoD
Components","CARTER",0.00948048682333194,0.0195329495480141
"2250",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Aircraft","Army","CARTER",0.178672293075955,0.388911297376694
"2251",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Aircraft","Navy","CARTER",0.41524760718632,0.333606130796137
"2252",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Aircraft","Air Force","CARTER",0.180920447650021,0.569991241590355
"2253",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Aircraft","DLA","CARTER",0.226389700514058,0.310948195356048
"2254",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Aircraft","Additional
DoD
Components","CARTER",0.0237900020877046,0.0679995201506978
"2255",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Clothing & Subsistence","Army","CARTER",0.258747606514897,0.330344172317835
"2256",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Clothing & Subsistence","Navy","CARTER",0.00913896827528326,0.0929829282949152
"2257",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Clothing & Subsistence","Air Force","CARTER",0.00648019460763743,0.0218858931472532
"2258",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Clothing & Subsistence","DLA","CARTER",0.622346381588334,1.01612425500938
"2259",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Clothing & Subsistence","Additional
DoD
Components","CARTER",0.00023297349979018,0.00457437199628388
"2260",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics & Communications","Army","CARTER",0.291023380948384,1.01324297683423
"2261",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics & Communications","Navy","CARTER",0.194777879595048,0.588850110736246
"2262",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics & Communications","Air Force","CARTER",0.0730670949118758,0.30053573512195
"2263",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics & Communications","DLA","CARTER",0.0962635386382711,0.124277133044359
"2264",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics & Communications","Military
Health","CARTER",1.21926143516576e-05,0.0004298051404564
"2265",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics & Communications","Additional
DoD
Components","CARTER",0.0401886864351658,0.150107710884911
"2266",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Engines & Power Plants","Army","CARTER",0.116032830612673,0.11496893364071
"2267",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Engines & Power Plants","Navy","CARTER",0.0477951842425514,0.276370741602607
"2268",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Engines & Power Plants","Air Force","CARTER",0.0137615111519094,0.118736211267154
"2269",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Engines & Power Plants","DLA","CARTER",0.103099327717163,0.186786309350457
"2270",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Engines & Power Plants","Additional
DoD
Components","CARTER",-0.000451935742761225,0.000184499017779028
"2271",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fuels","Army","CARTER",0.0120852676248426,0.0122570935060174
"2272",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fuels","Navy","CARTER",0.00168356994334872,0.00385713557151782
"2273",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fuels","Air Force","CARTER",0.00196988578472514,0.00101558238483881
"2274",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fuels","DLA","CARTER",0.350251988365506,0.475092409473691
"2275",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ground Vehicles","Army","CARTER",1.90674917845153,1.35239107809221
"2276",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ground Vehicles","Navy","CARTER",0.472137871516995,0.332191827197702
"2277",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ground Vehicles","Air Force","CARTER",0.00166400527696181,0.00520416873956177
"2278",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ground Vehicles","DLA","CARTER",0.0634913411980697,0.0977307718643394
"2279",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ground Vehicles","Additional
DoD
Components","CARTER",0.000691579521611414,0.000878277044949089
"2280",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Launchers & Munitions","Army","CARTER",0.0696516940096517,0.249940274120151
"2281",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Launchers & Munitions","Navy","CARTER",0.0607436813785145,0.116259003992904
"2282",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Launchers & Munitions","Air Force","CARTER",0.121844864341167,0.111466488004878
"2283",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Launchers & Munitions","DLA","CARTER",0.024301852853546,0.0191028174922891
"2284",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Launchers & Munitions","Additional
DoD
Components","CARTER",0.000327680161561057,0.00477711355894756
"2285",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Missiles & Space","Army","CARTER",0.0263080011225346,0.0272725156557246
"2286",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Missiles & Space","Navy","CARTER",0.0169511111204364,0.029837575008426
"2287",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Missiles & Space","Air Force","CARTER",0.0100050869177507,0.0878514818835419
"2288",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Missiles & Space","DLA","CARTER",0.00198544083088544,0.00666532858344776
"2289",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Missiles & Space","MDA","CARTER",0.000629458665547629,-0.000401688788848266
"2290",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Missiles & Space","Additional
DoD
Components","CARTER",0.000500499611833823,0.000121355943211474
"2291",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other","Army","CARTER",0.1681250458141,0.601720713325324
"2292",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other","Navy","CARTER",0.0756842194292908,0.300838351729713
"2293",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other","Air Force","CARTER",0.0392640675304238,0.253338694954191
"2294",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other","DLA","CARTER",0.297844712347881,0.420623174253397
"2295",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other","MDA","CARTER",0.0010633520772136,0.000644307084872564
"2296",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other","Additional
DoD
Components","CARTER",0.00536278153587914,0.0403810921694869
"2297",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ships","Army","CARTER",0.000877440652538817,0.0113632513071734
"2298",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ships","Navy","CARTER",0.205633811183382,0.180287396837151
"2299",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ships","Air Force","CARTER",1.54155266470835e-05,0.000926449524452403
"2300",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ships","DLA","CARTER",0.0550525238879563,0.0805655322853204
"2301",2010-12-31,"Q1",2011-09-30,2.08493150684932,"Ships","Additional
DoD
Components","CARTER",0.00716220054553084,0.0169165623136546
"2302",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Aircraft","Army","CARTER",0.22994990858162,0.25770551059239
"2303",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Aircraft","Navy","CARTER",0.876219937484264,0.478352565851867
"2304",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Aircraft","Air Force","CARTER",0.971607118663449,0.633775216257519
"2305",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Aircraft","DLA","CARTER",0.136743952349979,0.172816503745279
"2306",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Aircraft","Additional
DoD
Components","CARTER",0.0795738306126731,0.0626674516785564
"2307",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Clothing & Subsistence","Army","CARTER",0.136997213061267,0.176371818880263
"2308",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Clothing & Subsistence","Navy","CARTER",0.0115943633550147,0.0121101189397118
"2309",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Clothing & Subsistence","Air Force","CARTER",0.00927918198699119,0.00835200953629878
"2310",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Clothing & Subsistence","DLA","CARTER",0.68268014109316,0.850527620974961
"2311",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Clothing & Subsistence","Additional
DoD
Components","CARTER",-2.78892362568191e-05,0.000157746950622465
"2312",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics & Communications","Army","CARTER",0.476659401143517,0.300526551940831
"2313",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics & Communications","Navy","CARTER",0.326248566932438,0.226819664543992
"2314",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics & Communications","Air Force","CARTER",0.253554187305917,0.164096598377395
"2315",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics & Communications","DLA","CARTER",0.100574254437684,0.0960978904357253
"2316",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics & Communications","MDA","CARTER",-2.71514687368863e-05,1.34784720527595e-05
"2317",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics & Communications","Additional
DoD
Components","CARTER",0.100026655465799,0.0543954866834522
"2318",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Engines & Power Plants","Army","CARTER",0.0485907233109526,0.0622933823716604
"2319",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Engines & Power Plants","Navy","CARTER",0.0670384578367604,0.264145453692824
"2320",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Engines & Power Plants","Air Force","CARTER",0.569724696044901,0.195855224087285
"2321",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Engines & Power Plants","DLA","CARTER",0.134151902308015,0.101649848370401
"2322",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Engines & Power Plants","Additional
DoD
Components","CARTER",-0.00108512813680235,-0.000541081035809204
"2323",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fuels","Army","CARTER",0.0173861546684851,0.0132561543047979
"2324",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fuels","Navy","CARTER",0.000584330077633235,0.00409613671492516
"2325",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fuels","Air Force","CARTER",0.000514622125472094,0.00110354143236816
"2326",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fuels","DLA","CARTER",2.52396498792488,1.07928906847461
"2327",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ground Vehicles","Army","CARTER",1.4213794397713,1.1511392110505
"2328",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ground Vehicles","Navy","CARTER",0.740492829143936,0.409873899692265
"2329",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ground Vehicles","Air Force","CARTER",0.0018530662715065,0.00153485192334592
"2330",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ground Vehicles","DLA","CARTER",0.0607520029899287,0.0656391055916911
"2331",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ground Vehicles","Additional
DoD
Components","CARTER",0.00225252144355854,0.000996771733808924
"2332",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Launchers & Munitions","Army","CARTER",0.0892424875262274,0.056850888187159
"2333",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Launchers & Munitions","Navy","CARTER",0.136286833634075,0.0932001732095398
"2334",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Launchers & Munitions","Air Force","CARTER",0.148490310008393,0.111730135204224
"2335",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Launchers & Munitions","DLA","CARTER",0.00803934769198489,0.0158935761260316
"2336",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Launchers & Munitions","Additional
DoD
Components","CARTER",4.53874947545111e-05,0.0012829546230242
"2337",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Missiles & Space","Army","CARTER",1.43354140698699,0.490297896261715
"2338",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Missiles & Space","Navy","CARTER",0.14173310096517,0.0619565837704574
"2339",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Missiles & Space","Air Force","CARTER",0.134861528252203,0.0594066252832564
"2340",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Missiles & Space","DLA","CARTER",0.002818815096517,0.00211176337599664
"2341",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Missiles & Space","MDA","CARTER",0.00695433592110785,0.00252793152888516
"2342",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Missiles & Space","Additional
DoD
Components","CARTER",6.21294586655476e-06,0.00022974105653199
"2343",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","Army","CARTER",0.52632539624423,0.284092265785425
"2344",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","Navy","CARTER",0.462426703724297,0.220574783473213
"2345",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","Air Force","CARTER",0.143034434840537,0.111596144411806
"2346",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","DLA","CARTER",0.261186405214016,0.319351487494755
"2347",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","MDA","CARTER",4.30465799412505e-05,0.000592151779969226
"2348",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","Military
Health","CARTER",0,0.000164621152474683
"2349",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other","Additional
DoD
Components","CARTER",0.00389696015526647,0.00369901860050357
"2350",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ships","Army","CARTER",0.0010883296684851,0.000705961414183802
"2351",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ships","Navy","CARTER",1.10148100788922,0.489915050272765
"2352",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ships","Air Force","CARTER",0.000127782196810743,5.85448559239054e-05
"2353",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ships","DLA","CARTER",0.0441465203315149,0.0557324123758567
"2354",2010-12-31,"Q1",2011-09-30,2.16712328767123,"Ships","Additional
DoD
Components","CARTER",0.00833072812631137,0.00832447183172472
"2355",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Aircraft","Army","CARTER",0.101540299297104,0.170054166984893
"2356",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Aircraft","Navy","CARTER",0.199100120111204,0.496855888260596
"2357",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Aircraft","Air Force","CARTER",0.508194833067562,0.553574133127011
"2358",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Aircraft","DLA","CARTER",0.219336231588334,0.19415662815079
"2359",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Aircraft","Additional
DoD
Components","CARTER",0.0727374266680655,0.058700419789481
"2360",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Clothing & Subsistence","Army","CARTER",0.0602759307595468,0.15200691677857
"2361",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Clothing & Subsistence","Navy","CARTER",0.0181335172681494,0.0129556162994824
"2362",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Clothing & Subsistence","Air Force","CARTER",0.00881789632815778,0.00819242430759547
"2363",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Clothing & Subsistence","DLA","CARTER",0.740828154689467,0.681951559123654
"2364",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Clothing & Subsistence","Additional
DoD
Components","CARTER",0.000400222198908938,0.0002017688208141
"2365",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","Army","CARTER",0.660158504343265,0.475947095478389
"2366",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","Navy","CARTER",0.167028347073017,0.229351597866835
"2367",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","Air Force","CARTER",0.100638048080151,0.142419776765981
"2368",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","DLA","CARTER",0.0949102984683172,0.0972493638480906
"2369",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","MDA","CARTER",0,-9.05048957896209e-06
"2370",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","Military
Health","CARTER",-1.25891733109526e-06,3.64456567352077e-06
"2371",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics & Communications","Additional
DoD
Components","CARTER",0.0374866763008812,0.0592340060672821
"2372",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Engines & Power Plants","Army","CARTER",0.0823015866240033,0.082308380182543
"2373",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Engines & Power Plants","Navy","CARTER",0.0918571444712547,0.0688969288501888
"2374",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Engines & Power Plants","Air Force","CARTER",0.00809731534830046,0.197194507515037
