"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"3373",2013-09-30,"Q4",2013-09-30,1.83561643835616,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.238328264736265,0.240272657097322
"3374",2013-09-30,"Q4",2013-09-30,1.83561643835616,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.329721996993704,0.37869614330219
"3375",2013-09-30,"Q4",2013-09-30,1.83561643835616,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.000127122454046918,0.00149415384756779
"3376",2013-09-30,"Q4",2013-09-30,1.83561643835616,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.0893891591347619,0.0777964555386412
"3377",2013-09-30,"Q4",2013-09-30,1.83561643835616,"R&D","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000109239362242307,0.00166812565586812
"3378",2013-09-30,"Q4",2013-09-30,1.83561643835616,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.096978706877323,0.0912280228336549
"3379",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",2.59878382904844,2.41119157832551
"3380",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.67359083633888,1.33106982146197
"3381",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",0.850670773110491,1.09162903410067
"3382",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0749709141007413,0.0669561658318946
"3383",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0100804435564131,0.0137436705742189
"3384",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0306105346521783,0.0367774963742595
"3385",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.648930069842592,0.696294395543922
"3386",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Army","Section 808
FY12 NDAA
Implem.",-9.32398700111709e-06,-1.69481398733963e-05
"3387",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",4.36375544229836,2.99811844882804
"3388",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",3.83995449445973,2.76276621119949
"3389",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",2.0748314948171,1.17944065168996
"3390",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",4.99487858646857,2.82080960838793
"3391",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",1.55549509495278e-05,0.0899251137893775
"3392",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0177012256457804,0.00684654963020886
"3393",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.633060101205646,0.332082729076639
"3394",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.744103452591449,0.41193853609739
"3395",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.518317790934295,0.337596734119089
"3396",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",1.00622989835605,0.567171009234928
"3397",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.0010785882706408,0.000965365880911276
"3398",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.0625128382971463,0.0737035049771165
"3399",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0110879841576115,0.00533940895704275
"3400",2013-09-30,"Q4",2013-09-30,1.92054794520548,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.134096101892759,0.116067200211943
"3401",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",9.68639307883934,4.90508197093805
"3402",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",5.30214094587062,2.69685749719197
"3403",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",2.92317242172824,1.51078374421343
"3404",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.32677478954382,0.155833512362141
"3405",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0131248204167767,0.0121839179223452
"3406",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.281042963241292,0.108726699348973
"3407",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",1.21622759704042,0.899252627561728
"3408",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","Army","Section 808
FY12 NDAA
Implem.",-4.27283639687214e-05,-2.2516661588978e-05
"3409",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Products (All)","Army","BBP1",0.172251688988423,0.7328091211939
"3410",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Products (All)","Navy","BBP1",1.05480412857957,0.814520981422159
"3411",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Products (All)","Air Force","BBP1",0.749238491862293,1.0168415101698
"3412",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Products (All)","DLA","BBP1",0.0801759059775566,0.204906362729156
"3413",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Products (All)","MDA","BBP1",0.261925944419417,0.107729552431096
"3414",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Products (All)","Additional DoD Components","BBP1",0.0729984370919062,0.0552370158190989
"3415",2013-09-30,"Q4",2013-09-30,2.75068493150685,"R&D","Army","BBP1",0.0534412225436173,0.0900192667911039
"3416",2013-09-30,"Q4",2013-09-30,2.75068493150685,"R&D","Navy","BBP1",0.117452983980603,0.107209558680343
"3417",2013-09-30,"Q4",2013-09-30,2.75068493150685,"R&D","Air Force","BBP1",0.287816873866457,0.162163994794794
"3418",2013-09-30,"Q4",2013-09-30,2.75068493150685,"R&D","MDA","BBP1",0.0236103945333604,0.135027316204191
"3419",2013-09-30,"Q4",2013-09-30,2.75068493150685,"R&D","Additional DoD Components","BBP1",0.0265384240244745,0.0525549436351173
"3420",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","Army","BBP1",0.723050821597441,0.902184808804441
"3421",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","Navy","BBP1",0.582238879107038,0.450465902968552
"3422",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","Air Force","BBP1",0.277081820878237,0.288118059054737
"3423",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","DLA","BBP1",0.0287975871929522,0.0138853033795403
"3424",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","MDA","BBP1",0.047221551773332,0.0482971600277919
"3425",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","MilitaryHealth","BBP1",0.360796406181984,0.542946793020277
"3426",2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","Additional DoD Components","BBP1",0.259211528301818,0.251279572784706
"3427",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","Army","BBP1",0.27179222176927,0.562584938398903
"3428",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","Navy","BBP1",1.28834528481568,1.08413412241898
"3429",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","Air Force","BBP1",0.578481010879963,0.535759833647473
"3430",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","DLA","BBP1",-0.00715531302376358,0.0374272067111134
"3431",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","MDA","BBP1",0.0144850728547781,0.098864818543685
"3432",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","MilitaryHealth","BBP1",9.53589925865746e-06,0.000690688436681223
"3433",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Products (All)","Additional DoD Components","BBP1",0.0109470831500965,0.0373289437208625
"3434",2013-09-30,"Q4",2013-09-30,2.83561643835616,"R&D","Army","BBP1",0.0318281345414847,0.0593056942588267
"3435",2013-09-30,"Q4",2013-09-30,2.83561643835616,"R&D","Navy","BBP1",0.113817900824312,0.112249904366237
"3436",2013-09-30,"Q4",2013-09-30,2.83561643835616,"R&D","Air Force","BBP1",0.230125423813547,0.214004465655191
"3437",2013-09-30,"Q4",2013-09-30,2.83561643835616,"R&D","MDA","BBP1",0.0934547620547375,0.0786627704308588
"3438",2013-09-30,"Q4",2013-09-30,2.83561643835616,"R&D","Additional DoD Components","BBP1",0.024578796543008,0.0432712926393487
"3439",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","Army","BBP1",0.552452613554179,0.737407538658136
"3440",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","Navy","BBP1",0.511347116200162,0.492350503276125
"3441",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","Air Force","BBP1",0.169308351336752,0.247049648002133
"3442",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","DLA","BBP1",0.00213492689905555,0.0130450942388206
"3443",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","MDA","BBP1",0.0125456497311872,0.0291586280426187
"3444",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","MilitaryHealth","BBP1",0.414262682035138,0.598276477415152
"3445",2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","Additional DoD Components","BBP1",0.183950243887478,0.236957418137842
"3446",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","Army","BBP1",0.821611614979486,0.421885175245726
"3447",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","Navy","BBP1",5.61700383842653,2.65338441727392
"3448",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","Air Force","BBP1",0.451499901637555,0.59307313479327
"3449",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","DLA","BBP1",0.0392403231233878,0.0374203053590603
"3450",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","MDA","BBP1",0.0058484008156799,0.094086472696625
"3451",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","MilitaryHealth","BBP1",0.00252412361125216,0.00141877626038387
"3452",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Products (All)","Additional DoD Components","BBP1",0.0273045845141668,0.0370833682520565
"3453",2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","Army","BBP1",0.104410934684269,0.0632267639231238
"3454",2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","Navy","BBP1",0.213950753101046,0.14840721263532
"3455",2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","Air Force","BBP1",0.194932787482177,0.237625028387394
"3456",2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","DLA","BBP1",0.000203107545445313,0.000196337293930469
"3457",2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","MDA","BBP1",0.0207525998107038,0.0459392521329339
"3458",2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","Additional DoD Components","BBP1",0.0242426155165025,0.0251199453613283
"3459",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","Army","BBP1",1.55891735723642,0.944806930796012
"3460",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","Navy","BBP1",0.935992235101147,0.676526076802783
"3461",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","Air Force","BBP1",0.274760994148675,0.240383722121221
"3462",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","DLA","BBP1",0.00957742921082563,0.0135033144342778
"3463",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","MDA","BBP1",0.0181772558090789,0.0259814857711993
"3464",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","MilitaryHealth","BBP1",0.144079766637148,0.306379618284757
"3465",2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","Additional DoD Components","BBP1",0.207450673328933,0.216870815172743
"3466",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","Army","CARTER
pre-BBP",0.104506150986493,0.0986761595123726
"3467",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","Navy","CARTER
pre-BBP",0.0947387017549507,0.156226516837311
"3468",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","Air Force","CARTER
pre-BBP",0.0317905230134051,0.0678458931823906
"3469",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","DLA","CARTER
pre-BBP",-0.00216091612084899,-0.0268095704633899
"3470",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","MDA","CARTER
pre-BBP",0.000436809180461054,0.0021827401641109
"3471",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","MilitaryHealth","CARTER
pre-BBP",0.000165926536000812,0.000160014549372059
"3472",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Products (All)","Additional DoD Components","CARTER
pre-BBP",-0.00143289956819336,-0.0013316192235537
"3473",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","Army","CARTER
pre-BBP",0.0303886381480654,0.052921089505467
"3474",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","Navy","CARTER
pre-BBP",0.0704122117889713,0.0681813858224163
"3475",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","Air Force","CARTER
pre-BBP",0.164769378245151,0.132455743042043
"3476",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","DLA","CARTER
pre-BBP",0.000569685056362344,0.000219236180765715
"3477",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","MDA","CARTER
pre-BBP",0.118592529783792,0.117377356148032
"3478",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","MilitaryHealth","CARTER
pre-BBP",0.0006666020107647,0.000523581175586473
"3479",2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0217854413623439,0.0141794050294844
"3480",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","Army","CARTER
pre-BBP",1.94660357372225,0.943262671307166
"3481",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.222720531359297,0.230567924545818
"3482",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.0930912780704783,0.145037808252361
"3483",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.00451338051264345,0.011672735709827
"3484",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","MDA","CARTER
pre-BBP",0.00197139560272164,0.00135541601137402
"3485",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",-0.0146046626193765,0.20868716502725
"3486",2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.164281884876612,0.126476831393961
"3487",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","Army","CARTER
pre-BBP",0.227398321517416,0.145413787771639
"3488",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","Navy","CARTER
pre-BBP",0.0949368459950239,0.14018122631309
"3489",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","Air Force","CARTER
pre-BBP",0.013244197102874,0.034819248402356
"3490",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","DLA","CARTER
pre-BBP",-0.0014337110579872,-0.00207549408500051
"3491",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","MDA","CARTER
pre-BBP",0.00527864730374733,0.00274919754537761
"3492",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","MilitaryHealth","CARTER
pre-BBP",2.88717375850513e-05,0.000161973667106733
"3493",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Products (All)","Additional DoD Components","CARTER
pre-BBP",-0.000594624713415253,-0.000674124223181341
"3494",2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","Army","CARTER
pre-BBP",0.027105799890525,0.0537788379181815
"3495",2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","Navy","CARTER
pre-BBP",0.0426954647845029,0.0537405872765309
"3496",2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","Air Force","CARTER
pre-BBP",0.0827972419978674,0.138638394045124
"3497",2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","DLA","CARTER
pre-BBP",0,0.00018993225517078
"3498",2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","MDA","CARTER
pre-BBP",0.0445694789200772,0.0782297305340713
"3499",2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0165890560574794,0.0165869098644596
"3500",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","Army","CARTER
pre-BBP",0.781641959625063,1.0491090178169
"3501",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.29061882189611,0.251779278305034
"3502",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.0660464861698995,0.119247686955689
"3503",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0163099489009851,0.00922062939941099
"3504",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","MDA","CARTER
pre-BBP",-0.000518331950441759,0.00062101535692766
"3505",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",0.259143848106022,0.256928911982059
"3506",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.0567269180246776,0.115166671858332
"3507",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","Army","CARTER
pre-BBP",0.0790333467656139,0.136979273089841
"3508",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","Navy","CARTER
pre-BBP",0.283986152029146,0.157887233259707
"3509",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","Air Force","CARTER
pre-BBP",0.0645836225935818,0.0365394475699536
"3510",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","DLA","CARTER
pre-BBP",-0.00132310578013608,-0.00163924431965743
"3511",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","MDA","CARTER
pre-BBP",0.00263176551233878,0.00278240733218239
"3512",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","MilitaryHealth","CARTER
pre-BBP",0,6.49327578619546e-05
"3513",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Products (All)","Additional DoD Components","CARTER
pre-BBP",-0.00135764527673403,-0.00112838985278088
"3514",2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","Army","CARTER
pre-BBP",0.123026014073728,0.0601734840374395
"3515",2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","Navy","CARTER
pre-BBP",0.0835742423690464,0.0655606396475069
"3516",2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","Air Force","CARTER
pre-BBP",0.0898945256780745,0.112487048640364
"3517",2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","DLA","CARTER
pre-BBP",1.63274297755662e-05,0.000195337495379303
"3518",2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","MDA","CARTER
pre-BBP",-0.000392044120239667,0.0542566548612098
"3519",2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0251921425269625,0.0211888799822619
"3520",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Services (Non-R&D)","Army","CARTER
pre-BBP",1.24277447896243,1.32367333743658
"3521",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.601705121946075,0.371681491733828
"3522",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.158015778984056,0.105717847741478
"3523",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0249232261136387,0.0152488518424224
