"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"881",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Medium","DLA","CARTER
 pre-IFT",1.31193717117341,1.26307714556181
"882",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Medium","MDA","CARTER
 pre-IFT",0.000353368662048062,0.000671254813451685
"883",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Medium","MilitaryHealth","CARTER
 pre-IFT",5.41242693223642e-06,0.000666828462149094
"884",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.0969833082701883,0.111645309421231
"885",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","Army","CARTER
 pre-IFT",2.16915303992206,1.93889282130692
"886",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","Navy","CARTER
 pre-IFT",0.972394616313055,0.871242597542758
"887",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","Air Force","CARTER
 pre-IFT",0.504202577873999,0.519279068990402
"888",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","DLA","CARTER
 pre-IFT",0.553121977570903,0.513329616316663
"889",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","MDA","CARTER
 pre-IFT",0.00714011370426499,0.0126624924153857
"890",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","MilitaryHealth","CARTER
 pre-IFT",0.0013570830591037,0.000471615591397849
"891",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","Additional DoD Components","CARTER
 pre-IFT",0.121387991415891,0.135949112589305
"892",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Unlabeled","Army","CARTER
 pre-IFT",0.501144640517428,0.487796038233384
"893",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Unlabeled","Navy","CARTER
 pre-IFT",0.00349511945226239,0.00430552493685502
"894",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Unlabeled","Air Force","CARTER
 pre-IFT",0.00590720343147868,0.00343885781915277
"895",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Unlabeled","Additional DoD Components","CARTER
 pre-IFT",0.000244834910153713,0.000136295608717616
"896",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","Army","CARTER
 pre-IFT",5.86059274319117,3.39098235904236
"897",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","Navy","CARTER
 pre-IFT",2.68506745808617,1.41885952747709
"898",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","Air Force","CARTER
 pre-IFT",1.62603178452046,0.906776163596016
"899",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","DLA","CARTER
 pre-IFT",1.15175604145919,1.50337945840009
"900",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","MDA","CARTER
 pre-IFT",0.0021652107707296,0.00121039182723533
"901",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","MilitaryHealth","CARTER
 pre-IFT",0,0.000154781511149599
"902",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large","Additional DoD Components","CARTER
 pre-IFT",0.809770285592119,0.474020017630079
"903",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","Army","CARTER
 pre-IFT",2.40858773623079,1.06414021487696
"904",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","Navy","CARTER
 pre-IFT",1.18701355002165,0.691088557501624
"905",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","Air Force","CARTER
 pre-IFT",2.0141242570578,0.961028773940968
"906",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.349626632074042,0.229992394735513
"907",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.00446849318034207,0.00312534964277982
"908",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",0.245547185981814,0.149599239121022
"909",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","Army","CARTER
 pre-IFT",6.98300060560727,3.94079301380169
"910",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","Navy","CARTER
 pre-IFT",2.94596513830916,1.73267194342571
"911",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","Air Force","CARTER
 pre-IFT",1.7244942906798,0.802159453951072
"912",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","DLA","CARTER
 pre-IFT",0.711966242584975,1.31492491055423
"913",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","MDA","CARTER
 pre-IFT",0.000321513747564408,0.000570534285920473
"914",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","MilitaryHealth","CARTER
 pre-IFT",0.00308434095042217,0.00169302308219672
"915",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.327919971941979,0.178933674009526
"916",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","Army","CARTER
 pre-IFT",7.73494779101537,3.97258190455726
"917",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","Navy","CARTER
 pre-IFT",2.81291580484953,1.5223300463845
"918",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","Air Force","CARTER
 pre-IFT",2.20796983767049,1.06159505291549
"919",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","DLA","CARTER
 pre-IFT",0.552404771130115,0.502135647088114
"920",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","MDA","CARTER
 pre-IFT",0.00293316648625244,0.00905075834596233
"921",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","MilitaryHealth","CARTER
 pre-IFT",0.00037025109331024,0.000590602846936566
"922",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","Additional DoD Components","CARTER
 pre-IFT",0.514926783751894,0.261894256783575
"923",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","Army","CARTER
 pre-IFT",1.40680245253302,0.787684104596954
"924",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","Navy","CARTER
 pre-IFT",0.0103651454535614,0.00644258351735585
"925",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","Air Force","CARTER
 pre-IFT",0.106847566497077,0.0379043554052104
"926",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","DLA","CARTER
 pre-IFT",0.000217704048495345,NA
"927",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","Additional DoD Components","CARTER
 pre-IFT",9.55479974020351e-05,0.000166448293281374
"928",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","Army","YOUNG",1.4730741834488,1.50650667409612
"929",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","Navy","YOUNG",0.474956099545356,0.36964183679007
"930",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","Air Force","YOUNG",0.427311121985278,0.380550835458613
"931",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","DLA","YOUNG",0.0458728867179043,0.0458974373673955
"932",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","MDA","YOUNG",0.0070162175037887,0.00848424709533088
"933",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","MilitaryHealth","YOUNG",0.0496017047629357,0.0457687109439273
"934",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large","Additional DoD Components","YOUNG",0.0518513127083784,0.0832114423973443
"935",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","Army","YOUNG",0.743111781608573,0.745657676593058
"936",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","Navy","YOUNG",1.36034191862957,1.73965483490655
"937",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","Air Force","YOUNG",0.660902616291405,0.851113425261601
"938",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","DLA","YOUNG",0.00748877578480191,0.00431598563541892
"939",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","MDA","YOUNG",0.15648973262611,0.107736620119795
"940",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","Additional DoD Components","YOUNG",0.0309291345529335,0.0438907599155661
"941",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","Army","YOUNG",0.685660950898463,0.577706514021794
"942",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","Navy","YOUNG",0.261059487951938,0.335166519592985
"943",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","Air Force","YOUNG",0.0879556273002814,0.123950952947969
"944",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","DLA","YOUNG",0.0470639744749946,0.0299835499675254
"945",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","MDA","YOUNG",0.0221098257198528,0.00960905806812441
"946",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","MilitaryHealth","YOUNG",0.0659835788265858,0.0867287975427582
"947",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","Additional DoD Components","YOUNG",0.0931864587789565,0.0650604396406149
"948",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Small","Army","YOUNG",0.349378190560727,0.365575861362488
"949",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Small","Navy","YOUNG",0.147480564202208,0.153294886205528
"950",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Small","Air Force","YOUNG",0.0934312538319983,0.120034016183157
"951",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Small","DLA","YOUNG",0.010263164299632,0.00699145465468716
"952",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Small","MDA","YOUNG",0.00465024279064733,0.00442002739048856
"953",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Small","Additional DoD Components","YOUNG",0.0322862400194847,0.0308058322364148
"954",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Unlabeled","Army","YOUNG",0.0626118573609006,0.0431410288771018
"955",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Unlabeled","Navy","YOUNG",0.00106420143970556,0.000568067514613553
"956",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Unlabeled","Air Force","YOUNG",-8.17750595366962e-06,3.91731291044238e-05
"957",2009-09-30,"Q4",2009-09-30,2.75068493150685,"Unlabeled","Additional DoD Components","YOUNG",-1.36550119073393e-05,-7.87420437324096e-06
"958",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","Army","YOUNG",1.18407425283611,1.443272919077
"959",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","Navy","YOUNG",0.248494834271487,0.339936955683048
"960",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","Air Force","YOUNG",0.33687788742152,0.366473431659089
"961",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","DLA","YOUNG",-0.0532147175470881,0.0253015597423685
"962",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","MDA","YOUNG",0.00728038480190518,0.00850599755719131
"963",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","MilitaryHealth","YOUNG",-0.00310384245507686,0.02265785851916
"964",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large","Additional DoD Components","YOUNG",0.0603513622862091,0.0906799374720358
"965",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","Army","YOUNG",0.86447452183373,0.716057995619542
"966",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","Navy","YOUNG",0.378069856484087,1.60566026650429
"967",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","Air Force","YOUNG",0.485473892357653,0.505505626878112
"968",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","DLA","YOUNG",0.00662071613985711,0.0063027765136754
"969",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","MDA","YOUNG",0.136011713574367,0.123426376921412
"970",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","Additional DoD Components","YOUNG",0.0509125846828318,0.0490194262574872
"971",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","Army","YOUNG",0.692496101948474,0.656851895662842
"972",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","Navy","YOUNG",0.230820769733709,0.327703879302879
"973",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","Air Force","YOUNG",0.181108808075341,0.134977908075341
"974",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","DLA","YOUNG",0.0260989939489067,0.0334168432669409
"975",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","MDA","YOUNG",0.0116491931586924,0.0134465321281663
"976",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","MilitaryHealth","YOUNG",0.000892452846936566,0.0227539655264487
"977",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","Additional DoD Components","YOUNG",0.03321935185105,0.0568690561918164
"978",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","Army","YOUNG",0.381528155315003,0.360049643588078
"979",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","Navy","YOUNG",0.242695592768998,0.179695262794977
"980",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","Air Force","YOUNG",0.162615191870535,0.141051399805153
"981",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","DLA","YOUNG",0.00531857490798874,0.00663824571335787
"982",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","MDA","YOUNG",0.00640216243775709,0.00570553840297323
"983",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","MilitaryHealth","YOUNG",0,4.97940030309591e-06
"984",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","Additional DoD Components","YOUNG",0.0261731663130548,0.0288797269683193
"985",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Unlabeled","Army","YOUNG",0.0472767300606192,0.0428186247023165
"986",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Unlabeled","Navy","YOUNG",0.000493465652738688,0.00054679800101032
"987",2009-09-30,"Q4",2009-09-30,2.83561643835616,"Unlabeled","Air Force","YOUNG",5.56999350508768e-06,-8.69170816193981e-07
"988",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","Army","YOUNG",2.00428948767049,1.55381264131847
"989",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","Navy","YOUNG",0.707256535234899,0.476902489683914
"990",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","Air Force","YOUNG",0.628927144620048,0.464372051342282
"991",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","DLA","YOUNG",-0.0327040117882659,-0.0133486142058166
"992",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","MDA","YOUNG",0.0174795318034207,0.0105920447030382
"993",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","MilitaryHealth","YOUNG",0.00534608259363499,0.0172813149671646
"994",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large","Additional DoD Components","YOUNG",0.0557286999025763,0.0559771249657213
"995",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","Army","YOUNG",1.41792539907989,1.00850390084073
"996",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","Navy","YOUNG",0.436683025427582,0.725031600180414
"997",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","Air Force","YOUNG",0.747004405628924,0.631126971425994
"998",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","DLA","YOUNG",0.0380659222775493,0.0173918047340694
"999",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","MDA","YOUNG",0.131816802121671,0.141439416107383
"1000",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","Additional DoD Components","YOUNG",0.0449913564299632,0.0422776918885762
"1001",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","Army","YOUNG",1.58514435529335,0.987767136046763
"1002",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","Navy","YOUNG",0.556319176629141,0.349399811438262
"1003",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","Air Force","YOUNG",0.275825095507686,0.181629843627769
"1004",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","DLA","YOUNG",0.102147710402685,0.0584368929421953
"1005",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","MDA","YOUNG",0.0132424587573068,0.0156671592119506
"1006",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","MilitaryHealth","YOUNG",0.000288819170816194,0.0223882836147795
"1007",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","Additional DoD Components","YOUNG",0.0851055928555964,0.0705038011618676
"1008",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","Army","YOUNG",0.763795460153713,0.498233935343148
"1009",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","Navy","YOUNG",0.399985653247456,0.263387270072887
"1010",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","Air Force","YOUNG",0.19087376590171,0.148973403868081
"1011",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","DLA","YOUNG",0.0198752768997619,0.0118190053691275
"1012",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","MDA","YOUNG",0.00654276447282962,0.00586505656707801
"1013",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","MilitaryHealth","YOUNG",1.21779605975319e-05,5.141773111063e-06
"1014",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","Additional DoD Components","YOUNG",0.0525036537995237,0.0369876867106877
"1015",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Unlabeled","Army","YOUNG",0.227840919181641,0.112576502201054
"1016",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Unlabeled","Navy","YOUNG",0.00464137403117558,0.00206634704120661
"1017",2009-09-30,"Q4",2009-09-30,2.92054794520548,"Unlabeled","Air Force","YOUNG",9.8809266074908e-05,3.20672512087753e-05
"1018",2009-12-31,"Q1",2010-09-22,1,"Large","Army","CARTER
 pre-IFT",1.14536095537013,2.90646656271593
"1019",2009-12-31,"Q1",2010-09-22,1,"Large","Navy","CARTER
 pre-IFT",0.855772333611468,1.52421774653615
"1020",2009-12-31,"Q1",2010-09-22,1,"Large","Air Force","CARTER
 pre-IFT",0.496982499358151,0.887801305339201
"1021",2009-12-31,"Q1",2010-09-22,1,"Large","DLA","CARTER
 pre-IFT",0.643476394180573,1.46257637382695
"1022",2009-12-31,"Q1",2010-09-22,1,"Large","MDA","CARTER
 pre-IFT",9.76587398373984e-05,0.00120073286204149
"1023",2009-12-31,"Q1",2010-09-22,1,"Large","MilitaryHealth","CARTER
 pre-IFT",0.0613538327021823,0.0204512775673941
"1024",2009-12-31,"Q1",2010-09-22,1,"Large","Additional DoD Components","CARTER
 pre-IFT",1.31644429010484,0.792976905588817
"1025",2009-12-31,"Q1",2010-09-22,1,"Large (Big 6)","Army","CARTER
 pre-IFT",0.264624567736414,1.02534132968713
"1026",2009-12-31,"Q1",2010-09-22,1,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.704565341506205,0.786649944300149
"1027",2009-12-31,"Q1",2010-09-22,1,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.545863299721866,0.984067011121837
"1028",2009-12-31,"Q1",2010-09-22,1,"Large (Big 6)","DLA","CARTER
 pre-IFT",0.0909276536264442,0.200479908100638
"1029",2009-12-31,"Q1",2010-09-22,1,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0620481782199401,0.0223272984915857
"1030",2009-12-31,"Q1",2010-09-22,1,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",0.0460549151476252,0.134860139078941
"1031",2009-12-31,"Q1",2010-09-22,1,"Medium","Army","CARTER
 pre-IFT",0.893767044458708,3.58985872083097
"1032",2009-12-31,"Q1",2010-09-22,1,"Medium","Navy","CARTER
 pre-IFT",0.371499816431322,1.4631662279026
"1033",2009-12-31,"Q1",2010-09-22,1,"Medium","Air Force","CARTER
 pre-IFT",0.307693578508772,0.809028993442449
"1034",2009-12-31,"Q1",2010-09-22,1,"Medium","DLA","CARTER
 pre-IFT",0.600638969651262,0.87484746113655
"1035",2009-12-31,"Q1",2010-09-22,1,"Medium","MDA","CARTER
 pre-IFT",0.000130104835258879,0.000268329081623783
"1036",2009-12-31,"Q1",2010-09-22,1,"Medium","MilitaryHealth","CARTER
 pre-IFT",0.0983550374411639,0.0338149302728394
"1037",2009-12-31,"Q1",2010-09-22,1,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.324742698267009,0.249881992826392
"1038",2009-12-31,"Q1",2010-09-22,1,"Small","Army","CARTER
 pre-IFT",0.872122068453145,3.59207429979686
"1039",2009-12-31,"Q1",2010-09-22,1,"Small","Navy","CARTER
 pre-IFT",0.529012740907146,1.43810772068991
"1040",2009-12-31,"Q1",2010-09-22,1,"Small","Air Force","CARTER
 pre-IFT",0.475627036842105,1.0625998174622
"1041",2009-12-31,"Q1",2010-09-22,1,"Small","DLA","CARTER
 pre-IFT",0.513337602192983,0.539621450298
"1042",2009-12-31,"Q1",2010-09-22,1,"Small","MDA","CARTER
 pre-IFT",0.000367088093709884,0.0034801227614091
"1043",2009-12-31,"Q1",2010-09-22,1,"Small","Additional DoD Components","CARTER
 pre-IFT",0.137955221769362,0.258089998979049
"1044",2009-12-31,"Q1",2010-09-22,1,"Unlabeled","Army","CARTER
 pre-IFT",0.159065871512623,0.689004321521022
"1045",2009-12-31,"Q1",2010-09-22,1,"Unlabeled","Navy","CARTER
 pre-IFT",0.00250760707103124,0.00545595732561834
"1046",2009-12-31,"Q1",2010-09-22,1,"Unlabeled","Air Force","CARTER
 pre-IFT",0.0536977419341036,0.0554841706208865
"1047",2009-12-31,"Q1",2010-09-22,1,"Unlabeled","Additional DoD Components","CARTER
 pre-IFT",0,0.000113460969185249
"1048",2009-12-31,"Q1",2010-09-22,1.08493150684932,"Large","Army","CARTER
 pre-IFT",2.69350659767865,3.23315343207998
"1049",2009-12-31,"Q1",2010-09-22,1.08493150684932,"Large","Navy","CARTER
 pre-IFT",0.585054304803166,1.37529803216693
"1050",2009-12-31,"Q1",2010-09-22,1.08493150684932,"Large","Air Force","CARTER
 pre-IFT",0.345414221715875,0.822809501864828
