"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"3567",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ERS","Army","BBP1",0.140680006151518,0.0939932881046681
"3568",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ERS","Navy","BBP1",0.47121085988433,0.289309662672692
"3569",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ERS","Air Force","BBP1",0.0187282417454047,0.0446440329275245
"3570",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ERS","DLA","BBP1",0.000880233402660709,0.00039845714965641
"3571",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ERS","Additional DoD Components","BBP1",-0.00821101238346705,-0.00136120758447581
"3572",2013-09-30,"Q4",2013-09-30,2.92054794520548,"FRS&C","Army","BBP1",0.19038048242551,0.148737512491216
"3573",2013-09-30,"Q4",2013-09-30,2.92054794520548,"FRS&C","Navy","BBP1",0.0634023735663654,0.0509616230730849
"3574",2013-09-30,"Q4",2013-09-30,2.92054794520548,"FRS&C","Air Force","BBP1",0.0128854830041637,0.0211537069593785
"3575",2013-09-30,"Q4",2013-09-30,2.92054794520548,"FRS&C","DLA","BBP1",0.00754734026211029,0.0094360725021834
"3576",2013-09-30,"Q4",2013-09-30,2.92054794520548,"FRS&C","MDA","BBP1",0.00258664459987814,0.00147690466216445
"3577",2013-09-30,"Q4",2013-09-30,2.92054794520548,"FRS&C","Additional DoD Components","BBP1",0.00132551992901391,0.00301354804140009
"3578",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","Army","BBP1",0.0882709382715548,0.0707325446368099
"3579",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","Navy","BBP1",0.0859961974352595,0.0752855297263126
"3580",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","Air Force","BBP1",0.0240189782101148,0.0353619837776311
"3581",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","DLA","BBP1",0.000637992474865441,0.00315687943874615
"3582",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","MDA","BBP1",-3.02536711688839e-05,0.000582312450492536
"3583",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","MilitaryHealth","BBP1",1.09678074540469e-05,3.6557828103314e-05
"3584",2013-09-30,"Q4",2013-09-30,2.92054794520548,"ICT","Additional DoD Components","BBP1",0.136761129683762,0.121848522521106
"3585",2013-09-30,"Q4",2013-09-30,2.92054794520548,"MED","Army","BBP1",0.00840462039098203,-0.0015046598370739
"3586",2013-09-30,"Q4",2013-09-30,2.92054794520548,"MED","Navy","BBP1",-0.000365533841880776,0.00514225406837954
"3587",2013-09-30,"Q4",2013-09-30,2.92054794520548,"MED","Air Force","BBP1",0.00128256526332893,0.000847642945296368
"3588",2013-09-30,"Q4",2013-09-30,2.92054794520548,"MED","DLA","BBP1",-1.54321113029349e-05,0.000310045699197725
"3589",2013-09-30,"Q4",2013-09-30,2.92054794520548,"MED","MilitaryHealth","BBP1",0.13534811646014,0.302114210384043
"3590",2013-09-30,"Q4",2013-09-30,2.92054794520548,"MED","Additional DoD Components","BBP1",0.000195639360312786,0.000638351754544531
"3591",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","Army","BBP1",1.13118130999685,0.632848245400393
"3592",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","Navy","BBP1",0.315748338057073,0.255827007262313
"3593",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","Air Force","BBP1",0.217845725925663,0.138376355511391
"3594",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","DLA","BBP1",0.000527295182492129,0.000201859644494093
"3595",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","MDA","BBP1",0.0156208648803697,0.0239222686585424
"3596",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","MilitaryHealth","BBP1",0.00872068236955418,0.00423455192427474
"3597",2013-09-30,"Q4",2013-09-30,2.92054794520548,"PAMS","Additional DoD Components","BBP1",0.0773793967393115,0.0927316004401679
"3598",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ERS","Army","YOUNG",0.00949083017081345,0.00472962521776514
"3599",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ERS","Navy","YOUNG",0.0268676898268508,0.0225032775379642
"3600",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ERS","Air Force","YOUNG",0.101977944093734,0.0530809581289394
"3601",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ERS","DLA","YOUNG",-0.000731536548085711,-0.000127002567990251
"3602",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ERS","Additional DoD Components","YOUNG",-0.00639420632009749,-0.00503788744490708
"3603",2013-09-30,"Q4",2013-09-30,6.75342465753425,"FRS&C","Army","YOUNG",0.0408055782404793,0.185698362894926
"3604",2013-09-30,"Q4",2013-09-30,6.75342465753425,"FRS&C","Navy","YOUNG",0.0153046265181273,0.00790618107985512
"3605",2013-09-30,"Q4",2013-09-30,6.75342465753425,"FRS&C","Air Force","YOUNG",0.00414691793155276,0.0172390450836126
"3606",2013-09-30,"Q4",2013-09-30,6.75342465753425,"FRS&C","DLA","YOUNG",0.00247013145171118,0.0115266482830981
"3607",2013-09-30,"Q4",2013-09-30,6.75342465753425,"FRS&C","Additional DoD Components","YOUNG",7.39666208997664e-05,0.00121696635310247
"3608",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ICT","Army","YOUNG",-0.000273767669950239,0.0345091646680546
"3609",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ICT","Navy","YOUNG",0.00974298467462171,0.0115008690320233
"3610",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ICT","Air Force","YOUNG",0.00121266223215192,0.00338628974658949
"3611",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ICT","DLA","YOUNG",-4.18775864730375e-05,0.00530175389817542
"3612",2013-09-30,"Q4",2013-09-30,6.75342465753425,"ICT","Additional DoD Components","YOUNG",0.00381716369107342,0.00902642356602688
"3613",2013-09-30,"Q4",2013-09-30,6.75342465753425,"MED","Army","YOUNG",2.48075248298972e-05,-0.00086961664764226
"3614",2013-09-30,"Q4",2013-09-30,6.75342465753425,"MED","Navy","YOUNG",-6.35576190717985e-05,-0.000369650489861548
"3615",2013-09-30,"Q4",2013-09-30,6.75342465753425,"MED","Air Force","YOUNG",-0.000112101931857419,-0.000271146630005755
"3616",2013-09-30,"Q4",2013-09-30,6.75342465753425,"MED","DLA","YOUNG",0,1.71531430892658e-06
"3617",2013-09-30,"Q4",2013-09-30,6.75342465753425,"MED","MilitaryHealth","YOUNG",0.3143675962222,0.166071421837446
"3618",2013-09-30,"Q4",2013-09-30,6.75342465753425,"MED","Additional DoD Components","YOUNG",-1.45591852340814e-05,-1.44649760686563e-05
"3619",2013-09-30,"Q4",2013-09-30,6.75342465753425,"PAMS","Army","YOUNG",0.133105313111404,0.122963541419891
"3620",2013-09-30,"Q4",2013-09-30,6.75342465753425,"PAMS","Navy","YOUNG",0.0517017499465827,0.0358773560118479
"3621",2013-09-30,"Q4",2013-09-30,6.75342465753425,"PAMS","Air Force","YOUNG",0.0111905785273687,0.0194693642934904
"3622",2013-09-30,"Q4",2013-09-30,6.75342465753425,"PAMS","DLA","YOUNG",1.46237432720626e-05,0.000399309719948546
"3623",2013-09-30,"Q4",2013-09-30,6.75342465753425,"PAMS","MilitaryHealth","YOUNG",0,0
"3624",2013-09-30,"Q4",2013-09-30,6.75342465753425,"PAMS","Additional DoD Components","YOUNG",0.0120730973657967,0.00247110195802444
"3625",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ERS","Army","YOUNG",-0.00797986626769574,0.00375644927202871
"3626",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ERS","Navy","YOUNG",0.0248796167313903,0.0230405560915338
"3627",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ERS","Air Force","YOUNG",0.00545699808926577,0.0470737890322264
"3628",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ERS","DLA","YOUNG",-0.000403037028942825,-0.000368236146643648
"3629",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ERS","Additional DoD Components","YOUNG",-0.00256748951447141,-0.0032960787011611
"3630",2013-09-30,"Q4",2013-09-30,6.83835616438356,"FRS&C","Army","YOUNG",0.00605604724860364,0.126960547159304
"3631",2013-09-30,"Q4",2013-09-30,6.83835616438356,"FRS&C","Navy","YOUNG",0.00058517621427846,0.00581434696790901
"3632",2013-09-30,"Q4",2013-09-30,6.83835616438356,"FRS&C","Air Force","YOUNG",0.00155886275525541,0.00774083965468332
"3633",2013-09-30,"Q4",2013-09-30,6.83835616438356,"FRS&C","DLA","YOUNG",0.00558992131410582,0.00913994089523036
"3634",2013-09-30,"Q4",2013-09-30,6.83835616438356,"FRS&C","Additional DoD Components","YOUNG",-0.000591950383873261,-0.000468021572864832
"3635",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ICT","Army","YOUNG",-1.86081039910633e-05,0.0282828396837615
"3636",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ICT","Navy","YOUNG",0.016794181902813,0.0136489561109983
"3637",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ICT","Air Force","YOUNG",0.000867197988625977,0.00354965834257473
"3638",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ICT","DLA","YOUNG",-0.000403953559459734,0.00516203691161437
"3639",2013-09-30,"Q4",2013-09-30,6.83835616438356,"ICT","Additional DoD Components","YOUNG",-0.000222718456484208,0.00732812110717308
"3640",2013-09-30,"Q4",2013-09-30,6.83835616438356,"MED","Army","YOUNG",-0.00122029117101655,-0.000645366454723943
"3641",2013-09-30,"Q4",2013-09-30,6.83835616438356,"MED","Navy","YOUNG",9.1296138519346e-05,-0.000318518517416472
"3642",2013-09-30,"Q4",2013-09-30,6.83835616438356,"MED","Air Force","YOUNG",-0.000312217103178633,-0.000204769084932805
"3643",2013-09-30,"Q4",2013-09-30,6.83835616438356,"MED","DLA","YOUNG",1.59236315629126e-05,1.0615754375275e-05
"3644",2013-09-30,"Q4",2013-09-30,6.83835616438356,"MED","MilitaryHealth","YOUNG",0.0717472275820047,0.157215114671135
"3645",2013-09-30,"Q4",2013-09-30,6.83835616438356,"MED","Additional DoD Components","YOUNG",-0.000556246158830101,-0.000196872941207815
"3646",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","Army","YOUNG",0.0169162223925053,0.0671389591844555
"3647",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","Navy","YOUNG",0.0413071547342338,0.0418051181487763
"3648",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","Air Force","YOUNG",0.00564227979191632,0.0186275249159473
"3649",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","DLA","YOUNG",0.00134136743068955,0.000662551880098846
"3650",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","MDA","YOUNG",-0.000558885484614603,-0.000414554099962764
"3651",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","MilitaryHealth","YOUNG",0,0
"3652",2013-09-30,"Q4",2013-09-30,6.83835616438356,"PAMS","Additional DoD Components","YOUNG",-0.000613578414745608,0.00130833058183541
"3653",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ERS","Army","YOUNG",-0.00859406798060323,-0.00236103469249518
"3654",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ERS","Navy","YOUNG",0.092809797517518,0.0481857013585864
"3655",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ERS","Air Force","YOUNG",0.0662783632535798,0.0579044351455266
"3656",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ERS","DLA","YOUNG",1.06475984563827e-05,-0.000374641992857385
"3657",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ERS","Additional DoD Components","YOUNG",-0.00441591452117396,-0.00445920345191429
"3658",2013-09-30,"Q4",2013-09-30,6.92328767123288,"FRS&C","Army","YOUNG",0.0518387112098101,0.0329001122329644
"3659",2013-09-30,"Q4",2013-09-30,6.92328767123288,"FRS&C","Navy","YOUNG",0.00936413427470296,0.00841797900236959
"3660",2013-09-30,"Q4",2013-09-30,6.92328767123288,"FRS&C","Air Force","YOUNG",0.00800889541992485,0.00457155870224434
"3661",2013-09-30,"Q4",2013-09-30,6.92328767123288,"FRS&C","DLA","YOUNG",0.133080705088352,0.0470469192847229
"3662",2013-09-30,"Q4",2013-09-30,6.92328767123288,"FRS&C","MilitaryHealth","YOUNG",0,0.000176106121593717
"3663",2013-09-30,"Q4",2013-09-30,6.92328767123288,"FRS&C","Additional DoD Components","YOUNG",-0.00150995216502488,-0.000675978642666125
"3664",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ICT","Army","YOUNG",0.00849331359784706,0.00273364594130192
"3665",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ICT","Navy","YOUNG",0.0104100615042145,0.0123157426938831
"3666",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ICT","Air Force","YOUNG",-0.000124142966182593,0.000651905751531769
"3667",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ICT","DLA","YOUNG",0.000818265390474256,0.000124144748180495
"3668",2013-09-30,"Q4",2013-09-30,6.92328767123288,"ICT","Additional DoD Components","YOUNG",0.0263026558928608,0.00996570037581666
"3669",2013-09-30,"Q4",2013-09-30,6.92328767123288,"MED","Army","YOUNG",-0.00212977325368132,-0.00110841896662266
"3670",2013-09-30,"Q4",2013-09-30,6.92328767123288,"MED","Navy","YOUNG",-0.00100666205697167,-0.000326307845841373
"3671",2013-09-30,"Q4",2013-09-30,6.92328767123288,"MED","Air Force","YOUNG",-6.21257921194272e-05,-0.000162148275718493
"3672",2013-09-30,"Q4",2013-09-30,6.92328767123288,"MED","MilitaryHealth","YOUNG",0.0212604671473545,0.13579176365052
"3673",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","Army","YOUNG",0.0327124276810196,0.0609113210616431
"3674",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","Navy","YOUNG",0.081942241729867,0.0583170488035612
"3675",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","Air Force","YOUNG",0.0806862754129176,0.0325063779107342
"3676",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","DLA","YOUNG",0.000181243018178125,0.000512411397379913
"3677",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","MDA","YOUNG",-7.51950824616634e-05,-0.000211360189025422
"3678",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","MilitaryHealth","YOUNG",1.61836092210826e-06,5.39453640702752e-07
"3679",2013-09-30,"Q4",2013-09-30,6.92328767123288,"PAMS","Additional DoD Components","YOUNG",-0.00274739694323144,0.00290404066927321
"3680",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ERS","Army","Section 808
FY12 NDAA
Implem.",0.042608332783,0.285417035809323
"3681",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ERS","Navy","Section 808
FY12 NDAA
Implem.",0.1620029909139,0.305639373559432
"3682",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ERS","Air Force","Section 808
FY12 NDAA
Implem.",0.874797059639,0.466193188929699
"3683",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ERS","DLA","Section 808
FY12 NDAA
Implem.",0.0233825810503,0.0143620422514236
"3684",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ERS","MDA","Section 808
FY12 NDAA
Implem.",0,0.000363901018922853
"3685",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ERS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.6622720364887,0.37804891489165
"3686",2013-12-31,"Q1",2014-09-18,2.0027397260274,"FRS&C","Army","Section 808
FY12 NDAA
Implem.",0.3801563818199,2.29760716220248
"3687",2013-12-31,"Q1",2014-09-18,2.0027397260274,"FRS&C","Navy","Section 808
FY12 NDAA
Implem.",0.1649611928872,1.05104240213941
"3688",2013-12-31,"Q1",2014-09-18,2.0027397260274,"FRS&C","Air Force","Section 808
FY12 NDAA
Implem.",0.1777595351357,0.506121508506897
"3689",2013-12-31,"Q1",2014-09-18,2.0027397260274,"FRS&C","DLA","Section 808
FY12 NDAA
Implem.",0.0778905316611,0.0591380653837328
"3690",2013-12-31,"Q1",2014-09-18,2.0027397260274,"FRS&C","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0026812663515,0.00593401180854475
"3691",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","Army","Section 808
FY12 NDAA
Implem.",0.0373863729747,0.305976716893263
"3692",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","Navy","Section 808
FY12 NDAA
Implem.",0.0811788935333,0.370456626695488
"3693",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","Air Force","Section 808
FY12 NDAA
Implem.",0.0938168574407,0.130592781187657
"3694",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","DLA","Section 808
FY12 NDAA
Implem.",0.00817049158,0.063116431566882
"3695",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","MDA","Section 808
FY12 NDAA
Implem.",0.00020443243,0.000567187235984225
"3696",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0,0.00724362157679158
"3697",2013-12-31,"Q1",2014-09-18,2.0027397260274,"ICT","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.17842783093,0.297938517214912
"3698",2013-12-31,"Q1",2014-09-18,2.0027397260274,"MED","Army","Section 808
FY12 NDAA
Implem.",0.0178755245261,0.0149855919667075
"3699",2013-12-31,"Q1",2014-09-18,2.0027397260274,"MED","Navy","Section 808
FY12 NDAA
Implem.",0.0016005342804,0.0706300735030669
"3700",2013-12-31,"Q1",2014-09-18,2.0027397260274,"MED","Air Force","Section 808
FY12 NDAA
Implem.",0.0804524151615,0.0422251715302898
"3701",2013-12-31,"Q1",2014-09-18,2.0027397260274,"MED","DLA","Section 808
FY12 NDAA
Implem.",0,7.92611308012593e-05
"3702",2013-12-31,"Q1",2014-09-18,2.0027397260274,"MED","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.242115842,0.144596972352866
"3703",2013-12-31,"Q1",2014-09-18,2.0027397260274,"MED","Additional DoD Components","Section 808
FY12 NDAA
Implem.",6.857e-05,0.00672514151694255
"3704",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","Army","Section 808
FY12 NDAA
Implem.",0.2351524764787,1.42879882528495
"3705",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","Navy","Section 808
FY12 NDAA
Implem.",0.137289149931,0.709819705354374
"3706",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","Air Force","Section 808
FY12 NDAA
Implem.",0.4513553684905,0.672208826747502
"3707",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","DLA","Section 808
FY12 NDAA
Implem.",0.0245654335133,0.041889113483581
"3708",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","MDA","Section 808
FY12 NDAA
Implem.",0.000765409,0.00712728021282286
"3709",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0,0.0326143388500389
"3710",2013-12-31,"Q1",2014-09-18,2.0027397260274,"PAMS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.4565157040425,0.366394439466521
"3711",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ERS","Army","Section 808
FY12 NDAA
Implem.",0.210009592143,0.28527665728883
"3712",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ERS","Navy","Section 808
FY12 NDAA
Implem.",0.3687978003737,0.342710644231983
"3713",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ERS","Air Force","Section 808
FY12 NDAA
Implem.",0.337971255571,0.528514232696181
"3714",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ERS","DLA","Section 808
FY12 NDAA
Implem.",0.0039367725678,0.0143279566326269
"3715",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ERS","MDA","Section 808
FY12 NDAA
Implem.",0.0150136,0.00536843435225619
"3716",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ERS","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.2578077271937,0.396585381656159
"3717",2013-12-31,"Q1",2014-09-18,2.08767123287671,"FRS&C","Army","Section 808
FY12 NDAA
Implem.",0.7576687626918,2.08270586090781
"3718",2013-12-31,"Q1",2014-09-18,2.08767123287671,"FRS&C","Navy","Section 808
FY12 NDAA
Implem.",0.3360054040513,0.999068382225023
"3719",2013-12-31,"Q1",2014-09-18,2.08767123287671,"FRS&C","Air Force","Section 808
FY12 NDAA
Implem.",0.0590886548326,0.460324831584606
"3720",2013-12-31,"Q1",2014-09-18,2.08767123287671,"FRS&C","DLA","Section 808
FY12 NDAA
Implem.",0.0241431419308,0.0542828028714478
"3721",2013-12-31,"Q1",2014-09-18,2.08767123287671,"FRS&C","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.002951296866,0.0211454952468678
"3722",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","Army","Section 808
FY12 NDAA
Implem.",0.0748883337966,0.261200040899123
"3723",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","Navy","Section 808
FY12 NDAA
Implem.",0.230303546737,0.362210305735982
"3724",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","Air Force","Section 808
FY12 NDAA
Implem.",0.0748510793873,0.127633949398305
"3725",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","DLA","Section 808
FY12 NDAA
Implem.",0.02521873099,0.0651124840552381
"3726",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","MDA","Section 808
FY12 NDAA
Implem.",0.00600283534,0.00248262008839207
"3727",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","MilitaryHealth","Section 808
FY12 NDAA
Implem.",3.015471e-05,0.00645230238073762
"3728",2013-12-31,"Q1",2014-09-18,2.08767123287671,"ICT","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.1233538466502,0.267280333587564
"3729",2013-12-31,"Q1",2014-09-18,2.08767123287671,"MED","Army","Section 808
FY12 NDAA
Implem.",0.0424587642198,0.0279296900834053
"3730",2013-12-31,"Q1",2014-09-18,2.08767123287671,"MED","Navy","Section 808
FY12 NDAA
Implem.",0.0020144867364,0.0442512286685092
"3731",2013-12-31,"Q1",2014-09-18,2.08767123287671,"MED","Air Force","Section 808
FY12 NDAA
Implem.",0.021938454015,0.0433425772254492
"3732",2013-12-31,"Q1",2014-09-18,2.08767123287671,"MED","DLA","Section 808
FY12 NDAA
Implem.",0.0001687547998,0.000131797758255665
"3733",2013-12-31,"Q1",2014-09-18,2.08767123287671,"MED","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.1192707636577,0.178686058190764
